tank_id,t_is,h_valve,t_valve,t_set,t_min,t_max,time_index,month
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 07:53:30,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 07:54:36,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 07:59:01,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 08:00:07,March
83,10.1,0.0,1.0,10,9.5,10.5,2022-03-22 08:01:13,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 08:04:32,March
83,10.1,0.0,1.0,10,9.5,10.5,2022-03-22 08:06:44,March
83,10.0,0.0,1.0,10,9.5,10.5,2022-03-22 08:11:08,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 08:14:26,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 08:18:51,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 08:21:03,March
83,10.1,0.0,0.0,10,9.5,10.5,2022-03-22 08:23:15,March
83,10.2,0.0,0.0,10,9.5,10.5,2022-03-22 08:28:46,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 08:30:58,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 08:32:04,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 08:35:23,March
83,10.0,0.0,1.0,10,9.5,10.5,2022-03-22 08:36:29,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 08:37:35,March
83,9.8,0.0,0.0,10,9.5,10.5,2022-03-22 08:38:41,March
83,9.8,1.0,0.0,10,9.5,10.5,2022-03-22 08:40:53,March
83,9.8,1.0,0.0,10,9.5,10.5,2022-03-22 08:44:12,March
83,9.9,1.0,0.0,10,9.5,10.5,2022-03-22 08:45:18,March
83,10.0,1.0,0.0,10,9.5,10.5,2022-03-22 08:46:24,March
83,10.1,0.0,0.0,10,9.5,10.5,2022-03-22 08:47:30,March
83,10.2,0.0,0.0,10,9.5,10.5,2022-03-22 08:48:36,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 08:49:42,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 08:50:49,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 08:51:55,March
83,10.1,0.0,1.0,10,9.5,10.5,2022-03-22 08:53:01,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 08:54:07,March
83,9.7,0.0,0.0,10,9.5,10.5,2022-03-22 08:55:13,March
83,9.5,1.0,0.0,10,9.5,10.5,2022-03-22 08:56:20,March
83,9.6,1.0,0.0,10,9.5,10.5,2022-03-22 08:57:26,March
83,9.7,1.0,0.0,10,9.5,10.5,2022-03-22 08:58:32,March
83,9.8,1.0,0.0,10,9.5,10.5,2022-03-22 09:00:44,March
83,10.0,1.0,0.0,10,9.5,10.5,2022-03-22 09:01:50,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 09:02:56,March
83,10.2,0.0,0.0,10,9.5,10.5,2022-03-22 09:04:02,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 09:05:08,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 09:10:39,March
83,10.1,0.0,1.0,10,9.5,10.5,2022-03-22 09:11:45,March
83,10.0,0.0,1.0,10,9.5,10.5,2022-03-22 09:12:51,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 09:13:57,March
83,10.1,0.0,0.0,10,9.5,10.5,2022-03-22 09:16:10,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 09:18:22,March
83,10.1,0.0,0.0,10,9.5,10.5,2022-03-22 09:20:35,March
83,10.2,0.0,0.0,10,9.5,10.5,2022-03-22 09:21:41,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 09:22:47,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 09:32:42,March
83,10.1,0.0,1.0,10,9.5,10.5,2022-03-22 09:36:00,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 09:37:06,March
83,10.1,0.0,1.0,10,9.5,10.5,2022-03-22 09:39:18,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 09:40:24,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 09:41:30,March
83,9.8,0.0,0.0,10,9.5,10.5,2022-03-22 09:42:36,March
83,9.8,1.0,0.0,10,9.5,10.5,2022-03-22 09:43:43,March
83,9.8,1.0,0.0,10,9.5,10.5,2022-03-22 09:45:55,March
83,10.0,1.0,0.0,10,9.5,10.5,2022-03-22 09:47:01,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 09:48:07,March
83,10.6,0.0,1.0,10,9.5,10.5,2022-03-22 09:49:13,March
83,10.7,0.0,1.0,10,9.5,10.5,2022-03-22 09:50:19,March
83,10.8,0.0,1.0,10,9.5,10.5,2022-03-22 09:51:25,March
83,10.7,0.0,1.0,10,9.5,10.5,2022-03-22 09:54:44,March
83,10.6,0.0,1.0,10,9.5,10.5,2022-03-22 09:55:50,March
83,10.5,0.0,1.0,10,9.5,10.5,2022-03-22 10:00:14,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 10:01:21,March
83,10.1,0.0,1.0,10,9.5,10.5,2022-03-22 10:02:27,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 10:03:33,March
83,9.8,0.0,0.0,10,9.5,10.5,2022-03-22 10:04:39,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 10:07:57,March
83,9.8,0.0,0.0,10,9.5,10.5,2022-03-22 10:09:03,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 10:15:40,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 10:16:46,March
83,10.1,0.0,0.0,10,9.5,10.5,2022-03-22 10:21:12,March
83,10.2,0.0,0.0,10,9.5,10.5,2022-03-22 10:25:36,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 10:26:42,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 10:30:01,March
83,10.1,0.0,1.0,10,9.5,10.5,2022-03-22 10:34:25,March
83,10.0,0.0,1.0,10,9.5,10.5,2022-03-22 10:36:37,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 10:37:43,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 10:41:02,March
83,9.8,0.0,0.0,10,9.5,10.5,2022-03-22 10:42:08,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 10:44:20,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 10:48:45,March
83,10.1,0.0,0.0,10,9.5,10.5,2022-03-22 10:50:57,March
83,10.2,0.0,0.0,10,9.5,10.5,2022-03-22 10:52:03,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 10:56:28,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 10:59:46,March
83,10.1,0.0,1.0,10,9.5,10.5,2022-03-22 11:00:52,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 11:04:10,March
83,10.1,0.0,1.0,10,9.5,10.5,2022-03-22 11:06:23,March
83,10.0,0.0,1.0,10,9.5,10.5,2022-03-22 11:09:41,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 11:10:47,March
83,10.1,0.0,0.0,10,9.5,10.5,2022-03-22 11:14:06,March
83,10.2,0.0,0.0,10,9.5,10.5,2022-03-22 11:17:24,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 11:18:30,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 11:21:49,March
83,10.0,0.0,1.0,10,9.5,10.5,2022-03-22 11:22:55,March
83,9.8,0.0,0.0,10,9.5,10.5,2022-03-22 11:24:01,March
83,9.7,0.0,0.0,10,9.5,10.5,2022-03-22 11:26:13,March
83,9.8,1.0,0.0,10,9.5,10.5,2022-03-22 11:27:19,March
83,9.9,1.0,0.0,10,9.5,10.5,2022-03-22 11:28:25,March
83,10.1,1.0,0.0,10,9.5,10.5,2022-03-22 11:29:31,March
83,10.2,0.0,0.0,10,9.5,10.5,2022-03-22 11:30:37,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 11:31:44,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 11:32:50,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 11:35:02,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 11:36:09,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 11:38:20,March
83,9.8,0.0,0.0,10,9.5,10.5,2022-03-22 11:39:27,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 11:40:33,March
83,9.8,0.0,0.0,10,9.5,10.5,2022-03-22 11:42:45,March
83,9.8,1.0,0.0,10,9.5,10.5,2022-03-22 11:46:03,March
83,9.8,1.0,0.0,10,9.5,10.5,2022-03-22 11:48:15,March
83,10.0,1.0,0.0,10,9.5,10.5,2022-03-22 11:50:28,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 11:51:34,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 11:52:41,March
83,10.5,0.0,1.0,10,9.5,10.5,2022-03-22 11:57:06,March
83,10.7,0.0,1.0,10,9.5,10.5,2022-03-22 11:58:12,March
83,10.6,0.0,1.0,10,9.5,10.5,2022-03-22 12:02:36,March
83,10.5,0.0,1.0,10,9.5,10.5,2022-03-22 12:04:49,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 12:11:25,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 12:12:31,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 12:13:37,March
83,10.0,0.0,1.0,10,9.5,10.5,2022-03-22 12:14:43,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 12:15:50,March
83,10.2,0.0,0.0,10,9.5,10.5,2022-03-22 12:19:08,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 12:21:21,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 12:23:33,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 12:26:51,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 12:29:04,March
83,10.5,0.0,1.0,10,9.5,10.5,2022-03-22 12:32:22,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 12:35:41,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 12:36:47,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 12:37:53,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 12:38:59,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 12:42:17,March
83,10.1,0.0,1.0,10,9.5,10.5,2022-03-22 12:44:30,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 12:46:42,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 12:55:30,March
83,10.1,0.0,0.0,10,9.5,10.5,2022-03-22 12:57:42,March
83,10.2,0.0,0.0,10,9.5,10.5,2022-03-22 12:58:49,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 13:01:01,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 13:03:14,March
83,10.1,0.0,1.0,10,9.5,10.5,2022-03-22 13:04:20,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 13:05:26,March
83,9.8,0.0,0.0,10,9.5,10.5,2022-03-22 13:07:38,March
83,9.8,1.0,0.0,10,9.5,10.5,2022-03-22 13:12:03,March
83,9.9,1.0,0.0,10,9.5,10.5,2022-03-22 13:13:09,March
83,10.2,1.0,0.0,10,9.5,10.5,2022-03-22 13:14:15,March
83,10.5,0.0,1.0,10,9.5,10.5,2022-03-22 13:15:21,March
83,10.8,0.0,1.0,10,9.5,10.5,2022-03-22 13:16:27,March
83,11.0,0.0,1.0,10,9.5,10.5,2022-03-22 13:17:33,March
83,11.1,0.0,1.0,10,9.5,10.5,2022-03-22 13:18:39,March
83,11.0,0.0,1.0,10,9.5,10.5,2022-03-22 13:19:45,March
83,10.9,0.0,1.0,10,9.5,10.5,2022-03-22 13:23:03,March
83,10.8,0.0,1.0,10,9.5,10.5,2022-03-22 13:24:09,March
83,10.7,0.0,1.0,10,9.5,10.5,2022-03-22 13:25:16,March
83,10.6,0.0,1.0,10,9.5,10.5,2022-03-22 13:26:22,March
83,10.5,0.0,1.0,10,9.5,10.5,2022-03-22 13:27:28,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 13:28:34,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 13:29:40,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 13:30:46,March
83,10.1,0.0,1.0,10,9.5,10.5,2022-03-22 13:31:52,March
83,10.0,0.0,1.0,10,9.5,10.5,2022-03-22 13:34:04,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 13:35:11,March
83,10.1,0.0,0.0,10,9.5,10.5,2022-03-22 13:38:29,March
83,10.2,0.0,0.0,10,9.5,10.5,2022-03-22 13:40:41,March
83,10.1,0.0,0.0,10,9.5,10.5,2022-03-22 13:41:47,March
83,10.2,0.0,0.0,10,9.5,10.5,2022-03-22 13:42:53,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 13:43:59,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 13:45:06,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 13:46:12,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 13:50:36,March
83,10.1,0.0,1.0,10,9.5,10.5,2022-03-22 13:53:55,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 13:56:07,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 13:58:19,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 13:59:26,March
83,10.0,0.0,1.0,10,9.5,10.5,2022-03-22 14:00:32,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 14:01:38,March
83,9.8,0.0,0.0,10,9.5,10.5,2022-03-22 14:02:44,March
83,9.6,0.0,0.0,10,9.5,10.5,2022-03-22 14:03:50,March
83,9.8,1.0,0.0,10,9.5,10.5,2022-03-22 14:06:02,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 14:07:08,March
83,10.6,0.0,1.0,10,9.5,10.5,2022-03-22 14:08:14,March
83,10.8,0.0,1.0,10,9.5,10.5,2022-03-22 14:09:20,March
83,11.1,0.0,1.0,10,9.5,10.5,2022-03-22 14:10:26,March
83,11.3,0.0,1.0,10,9.5,10.5,2022-03-22 14:11:33,March
83,11.4,0.0,1.0,10,9.5,10.5,2022-03-22 14:12:39,March
83,11.3,0.0,1.0,10,9.5,10.5,2022-03-22 14:13:45,March
83,11.2,0.0,1.0,10,9.5,10.5,2022-03-22 14:15:57,March
83,11.1,0.0,1.0,10,9.5,10.5,2022-03-22 14:17:03,March
83,11.0,0.0,1.0,10,9.5,10.5,2022-03-22 14:21:28,March
83,10.9,0.0,1.0,10,9.5,10.5,2022-03-22 14:22:34,March
83,10.8,0.0,1.0,10,9.5,10.5,2022-03-22 14:25:52,March
83,10.6,0.0,1.0,10,9.5,10.5,2022-03-22 14:26:58,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 14:28:04,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 14:29:11,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 14:30:17,March
83,10.5,0.0,1.0,10,9.5,10.5,2022-03-22 14:31:23,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 14:33:35,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 14:34:41,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 14:35:47,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 14:39:06,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 14:40:12,March
83,10.1,0.0,1.0,10,9.5,10.5,2022-03-22 14:41:18,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 14:45:42,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 14:47:54,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 14:49:01,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 14:50:07,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 14:52:19,March
83,10.1,0.0,1.0,10,9.5,10.5,2022-03-22 14:54:31,March
83,10.0,0.0,1.0,10,9.5,10.5,2022-03-22 14:58:56,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 15:00:02,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 15:01:09,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 15:05:33,March
83,10.1,0.0,0.0,10,9.5,10.5,2022-03-22 15:11:04,March
83,10.2,0.0,0.0,10,9.5,10.5,2022-03-22 15:14:22,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 15:17:40,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 15:18:47,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 15:22:05,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 15:23:11,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 15:24:17,March
83,10.1,0.0,1.0,10,9.5,10.5,2022-03-22 15:25:23,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 15:26:29,March
83,9.8,0.0,0.0,10,9.5,10.5,2022-03-22 15:30:54,March
83,9.8,1.0,0.0,10,9.5,10.5,2022-03-22 15:33:06,March
83,9.9,1.0,0.0,10,9.5,10.5,2022-03-22 15:35:18,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 15:36:24,March
83,10.5,0.0,1.0,10,9.5,10.5,2022-03-22 15:37:30,March
83,10.8,0.0,1.0,10,9.5,10.5,2022-03-22 15:38:36,March
83,10.7,0.0,1.0,10,9.5,10.5,2022-03-22 15:43:01,March
83,10.8,0.0,1.0,10,9.5,10.5,2022-03-22 15:46:20,March
83,10.9,0.0,1.0,10,9.5,10.5,2022-03-22 15:49:38,March
83,10.8,0.0,1.0,10,9.5,10.5,2022-03-22 15:50:44,March
83,10.7,0.0,1.0,10,9.5,10.5,2022-03-22 15:52:56,March
83,10.6,0.0,1.0,10,9.5,10.5,2022-03-22 15:59:33,March
83,10.5,0.0,1.0,10,9.5,10.5,2022-03-22 16:00:39,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 16:02:52,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 16:06:10,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 16:08:23,March
83,10.5,0.0,1.0,10,9.5,10.5,2022-03-22 16:10:35,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 16:14:59,March
83,10.5,0.0,1.0,10,9.5,10.5,2022-03-22 16:16:05,March
83,10.6,0.0,1.0,10,9.5,10.5,2022-03-22 16:17:11,March
83,10.7,0.0,1.0,10,9.5,10.5,2022-03-22 16:18:18,March
83,10.6,0.0,1.0,10,9.5,10.5,2022-03-22 16:19:24,March
83,10.5,0.0,1.0,10,9.5,10.5,2022-03-22 16:21:36,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 16:24:54,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 16:29:19,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 16:30:25,March
83,10.1,0.0,1.0,10,9.5,10.5,2022-03-22 16:32:37,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 16:33:43,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 16:34:49,March
83,9.8,0.0,0.0,10,9.5,10.5,2022-03-22 16:37:01,March
83,9.7,0.0,0.0,10,9.5,10.5,2022-03-22 16:38:07,March
83,9.8,1.0,0.0,10,9.5,10.5,2022-03-22 16:41:26,March
83,9.9,1.0,0.0,10,9.5,10.5,2022-03-22 16:42:32,March
83,10.0,1.0,0.0,10,9.5,10.5,2022-03-22 16:43:38,March
83,10.1,1.0,0.0,10,9.5,10.5,2022-03-22 16:44:45,March
83,10.2,0.0,0.0,10,9.5,10.5,2022-03-22 16:45:51,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 16:46:57,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 16:48:04,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 16:49:10,March
83,9.8,0.0,0.0,10,9.5,10.5,2022-03-22 16:52:28,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 16:53:34,March
83,9.8,0.0,0.0,10,9.5,10.5,2022-03-22 16:57:59,March
83,9.8,1.0,0.0,10,9.5,10.5,2022-03-22 16:59:05,March
83,9.7,1.0,0.0,10,9.5,10.5,2022-03-22 17:00:12,March
83,9.8,1.0,0.0,10,9.5,10.5,2022-03-22 17:01:18,March
83,9.9,1.0,0.0,10,9.5,10.5,2022-03-22 17:02:24,March
83,10.1,1.0,0.0,10,9.5,10.5,2022-03-22 17:03:30,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 17:04:36,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 17:05:42,March
83,10.5,0.0,1.0,10,9.5,10.5,2022-03-22 17:06:48,March
83,10.6,0.0,1.0,10,9.5,10.5,2022-03-22 17:07:54,March
83,10.5,0.0,1.0,10,9.5,10.5,2022-03-22 17:10:07,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 17:17:50,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 17:20:02,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 17:24:26,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 17:44:17,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 17:47:35,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 17:54:12,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 17:55:18,March
83,10.0,0.0,1.0,10,9.5,10.5,2022-03-22 17:57:31,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 17:58:37,March
83,9.8,0.0,0.0,10,9.5,10.5,2022-03-22 17:59:43,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 18:00:49,March
83,9.8,0.0,0.0,10,9.5,10.5,2022-03-22 18:01:56,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 18:03:02,March
83,9.8,0.0,0.0,10,9.5,10.5,2022-03-22 18:05:15,March
83,9.8,1.0,0.0,10,9.5,10.5,2022-03-22 18:06:21,March
83,9.8,1.0,0.0,10,9.5,10.5,2022-03-22 18:08:34,March
83,10.0,1.0,0.0,10,9.5,10.5,2022-03-22 18:09:40,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 18:10:46,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 18:11:52,March
83,10.5,0.0,1.0,10,9.5,10.5,2022-03-22 18:12:58,March
83,10.4,0.0,1.0,10,9.5,10.5,2022-03-22 18:15:11,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 18:17:23,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 18:21:48,March
83,10.1,0.0,1.0,10,9.5,10.5,2022-03-22 18:24:01,March
83,10.0,0.0,1.0,10,9.5,10.5,2022-03-22 18:25:07,March
83,10.1,0.0,1.0,10,9.5,10.5,2022-03-22 18:27:19,March
83,10.0,0.0,1.0,10,9.5,10.5,2022-03-22 18:29:32,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 18:30:38,March
83,10.1,0.0,0.0,10,9.5,10.5,2022-03-22 18:32:50,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 18:35:02,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 18:36:08,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 18:38:19,March
83,10.2,0.0,0.0,10,9.5,10.5,2022-03-22 18:39:26,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 18:40:32,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 18:44:57,March
83,10.1,0.0,1.0,10,9.5,10.5,2022-03-22 18:46:03,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 18:48:16,March
83,10.3,0.0,1.0,10,9.5,10.5,2022-03-22 18:53:46,March
83,10.2,0.0,1.0,10,9.5,10.5,2022-03-22 18:54:52,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 18:58:11,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 18:59:17,March
83,9.8,0.0,0.0,10,9.5,10.5,2022-03-22 19:00:23,March
83,9.9,0.0,0.0,10,9.5,10.5,2022-03-22 19:01:29,March
83,10.0,0.0,0.0,10,9.5,10.5,2022-03-22 19:02:35,March
83,10.1,0.0,0.0,10,9.5,10.5,2022-03-22 19:03:42,March
83,10.2,0.0,0.0,10,9.5,10.5,2022-03-22 19:05:54,March
