tank_id,t_is,h_valve,t_valve,t_set,t_min,t_max,time_index,month
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 01:20:21,October
96,15.0,0.0,0.0,15,14.5,15.5,2022-10-01 01:21:27,October
96,15.1,0.0,0.0,15,14.5,15.5,2022-10-01 01:22:33,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 01:23:39,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 01:24:45,October
96,15.2,0.0,1.0,15,14.5,15.5,2022-10-01 01:26:57,October
96,15.0,0.0,1.0,15,14.5,15.5,2022-10-01 01:28:04,October
96,14.7,1.0,0.0,15,14.5,15.5,2022-10-01 01:30:16,October
96,14.7,1.0,0.0,15,14.5,15.5,2022-10-01 01:31:22,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 01:32:29,October
96,15.0,1.0,0.0,15,14.5,15.5,2022-10-01 01:33:35,October
96,15.1,1.0,0.0,15,14.5,15.5,2022-10-01 01:34:41,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 01:35:48,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 01:36:55,October
96,15.1,0.0,1.0,15,14.5,15.5,2022-10-01 01:39:07,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 01:40:13,October
96,14.8,0.0,0.0,15,14.5,15.5,2022-10-01 01:41:20,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 01:43:32,October
96,15.0,0.0,0.0,15,14.5,15.5,2022-10-01 01:44:38,October
96,15.1,0.0,0.0,15,14.5,15.5,2022-10-01 01:45:44,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 01:46:50,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 01:47:56,October
96,15.2,0.0,1.0,15,14.5,15.5,2022-10-01 01:49:02,October
96,15.1,0.0,1.0,15,14.5,15.5,2022-10-01 01:50:08,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 01:51:14,October
96,14.8,0.0,0.0,15,14.5,15.5,2022-10-01 01:52:20,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 01:53:26,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 01:55:39,October
96,15.0,1.0,0.0,15,14.5,15.5,2022-10-01 01:56:45,October
96,15.1,1.0,0.0,15,14.5,15.5,2022-10-01 01:57:51,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 02:00:03,October
96,15.0,0.0,1.0,15,14.5,15.5,2022-10-01 02:02:15,October
96,14.8,0.0,0.0,15,14.5,15.5,2022-10-01 02:03:21,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 02:04:27,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 02:06:39,October
96,14.9,1.0,0.0,15,14.5,15.5,2022-10-01 02:07:45,October
96,15.0,1.0,0.0,15,14.5,15.5,2022-10-01 02:08:51,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 02:09:57,October
96,15.2,0.0,1.0,15,14.5,15.5,2022-10-01 02:11:04,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 02:12:10,October
96,15.1,0.0,1.0,15,14.5,15.5,2022-10-01 02:14:22,October
96,14.8,0.0,0.0,15,14.5,15.5,2022-10-01 02:15:28,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 02:16:34,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 02:18:46,October
96,14.9,1.0,0.0,15,14.5,15.5,2022-10-01 02:19:52,October
96,15.0,1.0,0.0,15,14.5,15.5,2022-10-01 02:20:58,October
96,15.1,1.0,0.0,15,14.5,15.5,2022-10-01 02:22:05,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 02:23:11,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 02:24:17,October
96,15.2,0.0,1.0,15,14.5,15.5,2022-10-01 02:26:29,October
96,15.0,0.0,0.0,15,14.5,15.5,2022-10-01 02:27:35,October
96,14.8,0.0,0.0,15,14.5,15.5,2022-10-01 02:28:41,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 02:29:47,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 02:30:53,October
96,14.9,1.0,0.0,15,14.5,15.5,2022-10-01 02:31:59,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 02:33:05,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 02:34:11,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 02:35:17,October
96,15.4,0.0,1.0,15,14.5,15.5,2022-10-01 02:36:24,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 02:37:30,October
96,15.0,0.0,1.0,15,14.5,15.5,2022-10-01 02:38:36,October
96,14.8,0.0,0.0,15,14.5,15.5,2022-10-01 02:39:42,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 02:40:48,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 02:41:54,October
96,14.9,1.0,0.0,15,14.5,15.5,2022-10-01 02:44:07,October
96,15.1,1.0,0.0,15,14.5,15.5,2022-10-01 02:45:13,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 02:46:19,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 02:47:25,October
96,15.2,0.0,1.0,15,14.5,15.5,2022-10-01 02:49:38,October
96,15.0,0.0,0.0,15,14.5,15.5,2022-10-01 02:50:44,October
96,14.8,0.0,0.0,15,14.5,15.5,2022-10-01 02:51:50,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 02:52:56,October
96,14.9,1.0,0.0,15,14.5,15.5,2022-10-01 02:54:02,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 02:55:08,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 02:56:14,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 02:57:20,October
96,15.4,0.0,1.0,15,14.5,15.5,2022-10-01 02:58:26,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 02:59:32,October
96,15.1,0.0,1.0,15,14.5,15.5,2022-10-01 03:00:39,October
96,15.0,0.0,0.0,15,14.5,15.5,2022-10-01 03:01:45,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 03:02:51,October
96,15.0,0.0,0.0,15,14.5,15.5,2022-10-01 03:03:57,October
96,15.1,0.0,0.0,15,14.5,15.5,2022-10-01 03:06:09,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 03:08:21,October
96,15.4,0.0,1.0,15,14.5,15.5,2022-10-01 03:09:27,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 03:10:33,October
96,15.1,0.0,1.0,15,14.5,15.5,2022-10-01 03:11:39,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 03:12:45,October
96,15.1,0.0,0.0,15,14.5,15.5,2022-10-01 03:16:03,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 03:18:15,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 03:19:22,October
96,15.2,0.0,1.0,15,14.5,15.5,2022-10-01 03:21:34,October
96,15.1,0.0,1.0,15,14.5,15.5,2022-10-01 03:22:40,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 03:23:46,October
96,15.0,0.0,0.0,15,14.5,15.5,2022-10-01 03:25:59,October
96,15.1,0.0,0.0,15,14.5,15.5,2022-10-01 03:27:05,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 03:28:11,October
96,15.2,0.0,1.0,15,14.5,15.5,2022-10-01 03:29:17,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 03:30:23,October
96,15.1,0.0,1.0,15,14.5,15.5,2022-10-01 03:32:35,October
96,14.8,0.0,0.0,15,14.5,15.5,2022-10-01 03:33:41,October
96,14.7,0.0,0.0,15,14.5,15.5,2022-10-01 03:34:47,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 03:36:59,October
96,14.9,1.0,0.0,15,14.5,15.5,2022-10-01 03:38:06,October
96,15.0,1.0,0.0,15,14.5,15.5,2022-10-01 03:39:12,October
96,15.1,0.0,0.0,15,14.5,15.5,2022-10-01 03:40:18,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 03:41:27,October
96,15.4,0.0,1.0,15,14.5,15.5,2022-10-01 03:42:33,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 03:43:39,October
96,15.1,0.0,1.0,15,14.5,15.5,2022-10-01 03:44:45,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 03:45:51,October
96,14.8,0.0,0.0,15,14.5,15.5,2022-10-01 03:46:57,October
96,14.7,0.0,0.0,15,14.5,15.5,2022-10-01 03:48:03,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 03:49:09,October
96,15.0,1.0,0.0,15,14.5,15.5,2022-10-01 03:51:21,October
96,15.1,1.0,0.0,15,14.5,15.5,2022-10-01 03:52:27,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 03:53:33,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 03:54:39,October
96,15.2,0.0,1.0,15,14.5,15.5,2022-10-01 03:56:51,October
96,15.0,0.0,0.0,15,14.5,15.5,2022-10-01 03:57:58,October
96,15.0,1.0,0.0,15,14.5,15.5,2022-10-01 03:59:04,October
96,14.6,1.0,0.0,15,14.5,15.5,2022-10-01 04:00:10,October
96,14.7,1.0,0.0,15,14.5,15.5,2022-10-01 04:01:17,October
96,14.9,1.0,0.0,15,14.5,15.5,2022-10-01 04:02:24,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 04:04:36,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 04:05:42,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 04:06:48,October
96,15.4,0.0,1.0,15,14.5,15.5,2022-10-01 04:07:54,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 04:09:00,October
96,15.0,0.0,1.0,15,14.5,15.5,2022-10-01 04:10:07,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 04:11:13,October
96,15.0,0.0,0.0,15,14.5,15.5,2022-10-01 04:14:31,October
96,15.1,0.0,0.0,15,14.5,15.5,2022-10-01 04:15:37,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 04:16:43,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 04:17:49,October
96,15.2,0.0,1.0,15,14.5,15.5,2022-10-01 04:20:01,October
96,15.1,0.0,1.0,15,14.5,15.5,2022-10-01 04:21:08,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 04:22:14,October
96,14.8,0.0,0.0,15,14.5,15.5,2022-10-01 04:23:20,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 04:24:26,October
96,15.0,0.0,0.0,15,14.5,15.5,2022-10-01 04:25:32,October
96,15.1,0.0,0.0,15,14.5,15.5,2022-10-01 04:26:38,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 04:27:44,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 04:28:50,October
96,15.1,0.0,1.0,15,14.5,15.5,2022-10-01 04:31:02,October
96,15.0,0.0,0.0,15,14.5,15.5,2022-10-01 04:32:08,October
96,14.8,0.0,0.0,15,14.5,15.5,2022-10-01 04:33:15,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 04:35:27,October
96,15.0,0.0,0.0,15,14.5,15.5,2022-10-01 04:36:33,October
96,15.1,0.0,0.0,15,14.5,15.5,2022-10-01 04:37:39,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 04:38:45,October
96,15.3,0.0,0.0,15,14.5,15.5,2022-10-01 04:39:52,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 04:40:58,October
96,15.1,0.0,1.0,15,14.5,15.5,2022-10-01 04:43:10,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 04:44:16,October
96,14.9,1.0,0.0,15,14.5,15.5,2022-10-01 04:45:22,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 04:47:35,October
96,14.9,1.0,0.0,15,14.5,15.5,2022-10-01 04:48:41,October
96,15.0,1.0,0.0,15,14.5,15.5,2022-10-01 04:49:47,October
96,15.1,0.0,0.0,15,14.5,15.5,2022-10-01 04:50:53,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 04:51:59,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 04:53:06,October
96,15.2,0.0,1.0,15,14.5,15.5,2022-10-01 04:55:18,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 04:56:25,October
96,14.8,0.0,0.0,15,14.5,15.5,2022-10-01 04:57:31,October
96,15.0,0.0,0.0,15,14.5,15.5,2022-10-01 05:00:49,October
96,15.1,0.0,0.0,15,14.5,15.5,2022-10-01 05:01:55,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 05:03:02,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 05:04:08,October
96,15.2,0.0,1.0,15,14.5,15.5,2022-10-01 05:06:20,October
96,15.0,0.0,0.0,15,14.5,15.5,2022-10-01 05:07:26,October
96,14.8,0.0,0.0,15,14.5,15.5,2022-10-01 05:08:33,October
96,14.7,0.0,0.0,15,14.5,15.5,2022-10-01 05:09:39,October
96,14.9,1.0,0.0,15,14.5,15.5,2022-10-01 05:11:51,October
96,15.0,1.0,0.0,15,14.5,15.5,2022-10-01 05:12:57,October
96,15.1,0.0,0.0,15,14.5,15.5,2022-10-01 05:14:03,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 05:15:09,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 05:16:15,October
96,15.2,0.0,1.0,15,14.5,15.5,2022-10-01 05:18:27,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 05:19:33,October
96,14.7,0.0,0.0,15,14.5,15.5,2022-10-01 05:20:39,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 05:22:52,October
96,14.9,1.0,0.0,15,14.5,15.5,2022-10-01 05:25:04,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 05:26:10,October
96,15.1,0.0,0.0,15,14.5,15.5,2022-10-01 05:27:16,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 05:28:22,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 05:29:28,October
96,15.1,0.0,1.0,15,14.5,15.5,2022-10-01 05:31:40,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 05:32:46,October
96,14.7,0.0,0.0,15,14.5,15.5,2022-10-01 05:33:53,October
96,14.6,1.0,0.0,15,14.5,15.5,2022-10-01 05:34:59,October
96,14.7,1.0,0.0,15,14.5,15.5,2022-10-01 05:36:05,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 05:37:11,October
96,14.9,1.0,0.0,15,14.5,15.5,2022-10-01 05:38:17,October
96,15.0,1.0,0.0,15,14.5,15.5,2022-10-01 05:39:23,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 05:40:29,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 05:41:36,October
96,15.2,0.0,1.0,15,14.5,15.5,2022-10-01 05:43:48,October
96,14.8,0.0,0.0,15,14.5,15.5,2022-10-01 05:46:00,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 05:49:18,October
96,15.0,0.0,0.0,15,14.5,15.5,2022-10-01 05:50:24,October
96,15.1,0.0,0.0,15,14.5,15.5,2022-10-01 05:51:30,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 05:52:37,October
96,15.2,0.0,1.0,15,14.5,15.5,2022-10-01 05:53:44,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 05:54:50,October
96,15.0,0.0,1.0,15,14.5,15.5,2022-10-01 05:57:02,October
96,14.8,0.0,0.0,15,14.5,15.5,2022-10-01 05:58:08,October
96,14.7,0.0,0.0,15,14.5,15.5,2022-10-01 05:59:14,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 06:01:26,October
96,15.0,1.0,0.0,15,14.5,15.5,2022-10-01 06:02:32,October
96,15.0,0.0,0.0,15,14.5,15.5,2022-10-01 06:03:38,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 06:04:44,October
96,15.4,0.0,1.0,15,14.5,15.5,2022-10-01 06:05:51,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 06:06:57,October
96,15.0,0.0,1.0,15,14.5,15.5,2022-10-01 06:08:03,October
96,14.8,0.0,0.0,15,14.5,15.5,2022-10-01 06:09:09,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 06:10:15,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 06:11:21,October
96,14.9,1.0,0.0,15,14.5,15.5,2022-10-01 06:13:34,October
96,15.0,1.0,0.0,15,14.5,15.5,2022-10-01 06:14:40,October
96,15.1,0.0,0.0,15,14.5,15.5,2022-10-01 06:15:47,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 06:16:53,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 06:17:59,October
96,15.0,0.0,1.0,15,14.5,15.5,2022-10-01 06:20:11,October
96,14.8,0.0,0.0,15,14.5,15.5,2022-10-01 06:21:17,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 06:22:23,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 06:23:29,October
96,14.9,1.0,0.0,15,14.5,15.5,2022-10-01 06:24:35,October
96,15.0,1.0,0.0,15,14.5,15.5,2022-10-01 06:25:41,October
96,15.1,1.0,0.0,15,14.5,15.5,2022-10-01 06:26:47,October
96,15.3,0.0,0.0,15,14.5,15.5,2022-10-01 06:27:53,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 06:29:00,October
96,15.1,0.0,1.0,15,14.5,15.5,2022-10-01 06:31:12,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 06:32:18,October
96,14.8,0.0,0.0,15,14.5,15.5,2022-10-01 06:33:24,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 06:34:31,October
96,15.0,0.0,0.0,15,14.5,15.5,2022-10-01 06:35:37,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 06:36:43,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 06:38:55,October
96,15.2,0.0,1.0,15,14.5,15.5,2022-10-01 06:41:08,October
96,15.0,0.0,1.0,15,14.5,15.5,2022-10-01 06:42:14,October
96,14.8,0.0,0.0,15,14.5,15.5,2022-10-01 06:43:20,October
96,14.7,0.0,0.0,15,14.5,15.5,2022-10-01 06:44:27,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 06:45:33,October
96,14.9,1.0,0.0,15,14.5,15.5,2022-10-01 06:46:39,October
96,15.0,1.0,0.0,15,14.5,15.5,2022-10-01 06:47:45,October
96,15.1,1.0,0.0,15,14.5,15.5,2022-10-01 06:48:51,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 06:49:57,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 06:51:03,October
96,15.4,0.0,1.0,15,14.5,15.5,2022-10-01 06:52:09,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 06:53:15,October
96,15.1,0.0,1.0,15,14.5,15.5,2022-10-01 06:54:21,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 06:55:27,October
96,14.8,0.0,0.0,15,14.5,15.5,2022-10-01 06:56:33,October
96,15.0,0.0,0.0,15,14.5,15.5,2022-10-01 06:58:46,October
96,15.1,0.0,0.0,15,14.5,15.5,2022-10-01 06:59:52,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 07:00:58,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 07:02:05,October
96,15.4,0.0,1.0,15,14.5,15.5,2022-10-01 07:03:11,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 07:04:17,October
96,15.1,0.0,1.0,15,14.5,15.5,2022-10-01 07:05:23,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 07:06:29,October
96,15.0,0.0,0.0,15,14.5,15.5,2022-10-01 07:09:47,October
96,15.1,0.0,0.0,15,14.5,15.5,2022-10-01 07:10:54,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 07:12:00,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 07:13:06,October
96,15.2,0.0,1.0,15,14.5,15.5,2022-10-01 07:15:18,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 07:16:24,October
96,14.9,1.0,0.0,15,14.5,15.5,2022-10-01 07:17:30,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 07:19:42,October
96,14.9,1.0,0.0,15,14.5,15.5,2022-10-01 07:20:48,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 07:21:55,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 07:23:01,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 07:24:07,October
96,15.2,0.0,1.0,15,14.5,15.5,2022-10-01 07:26:20,October
96,15.0,0.0,0.0,15,14.5,15.5,2022-10-01 07:27:26,October
96,14.7,0.0,0.0,15,14.5,15.5,2022-10-01 07:28:32,October
96,14.6,1.0,0.0,15,14.5,15.5,2022-10-01 07:29:38,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 07:31:50,October
96,15.0,1.0,0.0,15,14.5,15.5,2022-10-01 07:32:57,October
96,15.0,0.0,0.0,15,14.5,15.5,2022-10-01 07:34:03,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 07:35:09,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 07:36:16,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 07:38:28,October
96,14.7,0.0,0.0,15,14.5,15.5,2022-10-01 07:39:34,October
96,14.8,1.0,0.0,15,14.5,15.5,2022-10-01 07:41:47,October
96,14.9,1.0,0.0,15,14.5,15.5,2022-10-01 07:42:53,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 07:43:59,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 07:45:05,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 07:46:11,October
96,15.2,0.0,1.0,15,14.5,15.5,2022-10-01 07:48:23,October
96,14.9,0.0,0.0,15,14.5,15.5,2022-10-01 07:49:29,October
96,14.6,0.0,0.0,15,14.5,15.5,2022-10-01 07:50:35,October
96,14.5,1.0,0.0,15,14.5,15.5,2022-10-01 07:51:41,October
96,14.6,1.0,0.0,15,14.5,15.5,2022-10-01 07:52:48,October
96,14.7,1.0,0.0,15,14.5,15.5,2022-10-01 07:53:54,October
96,14.9,1.0,0.0,15,14.5,15.5,2022-10-01 07:55:00,October
96,15.0,1.0,0.0,15,14.5,15.5,2022-10-01 07:56:06,October
96,15.0,0.0,0.0,15,14.5,15.5,2022-10-01 07:57:12,October
96,15.2,0.0,0.0,15,14.5,15.5,2022-10-01 07:58:18,October
96,15.3,0.0,1.0,15,14.5,15.5,2022-10-01 07:59:24,October
