"time","tank_id","t_is","h_valve","t_valve"
"2022-05-01 02:30:23+00",80,"10.1",NULL,"0"
"2022-05-01 02:34:48+00",80,"10.2",NULL,"0"
"2022-05-01 02:38:06+00",80,"10.2",NULL,"1"
"2022-05-01 02:39:12+00",80,"10.3",NULL,"1"
"2022-05-01 02:42:31+00",80,"10.2",NULL,"1"
"2022-05-01 02:44:43+00",80,"10.1",NULL,"1"
"2022-05-01 02:46:55+00",80,"10",NULL,"1"
"2022-05-01 02:48:01+00",80,"10",NULL,"0"
"2022-05-01 02:49:07+00",80,"9.9",NULL,"0"
"2022-05-01 02:51:19+00",80,"9.8",NULL,"0"
"2022-05-01 02:53:32+00",80,NULL,1,NULL
"2022-05-01 02:54:38+00",80,"9.7",NULL,"0"
"2022-05-01 02:56:50+00",80,"9.8",NULL,"0"
"2022-05-01 02:57:56+00",80,"9.9",NULL,"0"
"2022-05-01 02:59:02+00",80,NULL,0,NULL
"2022-05-01 02:59:02+00",80,"10.1",NULL,"0"
"2022-05-01 03:00:09+00",80,"10.3",NULL,"1"
"2022-05-01 03:01:15+00",80,"10.5",NULL,"1"
"2022-05-01 03:02:21+00",80,"10.7",NULL,"1"
"2022-05-01 03:03:27+00",80,"10.9",NULL,"1"
"2022-05-01 03:04:34+00",80,"11.1",NULL,"1"
"2022-05-01 03:05:40+00",80,"11.2",NULL,"1"
"2022-05-01 03:06:46+00",80,"11.4",NULL,"1"
"2022-05-01 03:07:52+00",80,"11.5",NULL,"1"
"2022-05-01 03:08:58+00",80,"11.6",NULL,"1"
"2022-05-01 03:10:04+00",80,"11.7",NULL,"1"
"2022-05-01 03:11:11+00",80,"11.8",NULL,"1"
"2022-05-01 03:12:17+00",80,"11.9",NULL,"1"
"2022-05-01 03:14:29+00",80,"12",NULL,"1"
"2022-05-01 03:16:41+00",80,"12.1",NULL,"1"
"2022-05-01 03:18:53+00",80,"12.2",NULL,"1"
"2022-05-01 03:28:49+00",80,"12.1",NULL,"1"
"2022-05-01 03:29:55+00",80,"12",NULL,"1"
"2022-05-01 03:32:07+00",80,"11.9",NULL,"1"
"2022-05-01 03:33:13+00",80,"11.8",NULL,"1"
"2022-05-01 03:34:19+00",80,"11.7",NULL,"1"
"2022-05-01 03:35:25+00",80,"11.6",NULL,"1"
"2022-05-01 03:36:31+00",80,"11.5",NULL,"1"
"2022-05-01 03:37:38+00",80,"11.4",NULL,"1"
"2022-05-01 03:38:44+00",80,"11.3",NULL,"1"
"2022-05-01 03:39:50+00",80,"11.2",NULL,"1"
"2022-05-01 03:40:56+00",80,"11.1",NULL,"1"
"2022-05-01 03:42:02+00",80,"11",NULL,"1"
"2022-05-01 03:43:08+00",80,"10.9",NULL,"1"
"2022-05-01 03:44:14+00",80,"10.8",NULL,"1"
"2022-05-01 03:45:20+00",80,"10.7",NULL,"1"
"2022-05-01 03:46:26+00",80,"10.6",NULL,"1"
"2022-05-01 03:47:33+00",80,"10.5",NULL,"1"
"2022-05-01 03:49:45+00",80,"10.4",NULL,"1"
"2022-05-01 03:50:51+00",80,"10.3",NULL,"1"
"2022-05-01 03:53:03+00",80,"10.2",NULL,"1"
"2022-05-01 03:55:15+00",80,"10.1",NULL,"1"
"2022-05-01 04:05:10+00",80,"10",NULL,"1"
"2022-05-01 04:09:36+00",80,"10.1",NULL,"1"
"2022-05-01 04:10:42+00",80,"10",NULL,"1"
"2022-05-01 04:14:00+00",80,"10.1",NULL,"1"
"2022-05-01 04:15:06+00",80,"10",NULL,"1"
"2022-05-01 04:30:32+00",80,"10",NULL,"0"
"2022-05-01 04:38:14+00",80,"10.1",NULL,"0"
"2022-05-01 04:39:20+00",80,"10",NULL,"0"
"2022-05-01 04:40:26+00",80,"10.1",NULL,"0"
"2022-05-01 04:47:03+00",80,"10.2",NULL,"0"
"2022-05-01 04:50:22+00",80,"10.3",NULL,"1"
"2022-05-01 04:53:40+00",80,"10.2",NULL,"1"
"2022-05-01 04:55:53+00",80,"10.1",NULL,"1"
"2022-05-01 04:56:59+00",80,"10",NULL,"1"
"2022-05-01 04:58:05+00",80,"9.9",NULL,"0"
"2022-05-01 04:59:11+00",80,"9.8",NULL,"0"
"2022-05-01 05:00:17+00",80,NULL,1,NULL
"2022-05-01 05:00:17+00",80,"9.7",NULL,"0"
"2022-05-01 05:01:24+00",80,"9.6",NULL,"0"
"2022-05-01 05:04:42+00",80,"9.7",NULL,"0"
"2022-05-01 05:05:48+00",80,"9.8",NULL,"0"
"2022-05-01 05:06:55+00",80,"9.9",NULL,"0"
"2022-05-01 05:08:01+00",80,NULL,0,NULL
"2022-05-01 05:08:01+00",80,"10.1",NULL,"0"
"2022-05-01 05:09:07+00",80,"10.2",NULL,"0"
"2022-05-01 05:10:13+00",80,"10.4",NULL,"1"
"2022-05-01 05:11:19+00",80,"10.6",NULL,"1"
"2022-05-01 05:12:25+00",80,"10.7",NULL,"1"
"2022-05-01 05:13:31+00",80,"10.9",NULL,"1"
"2022-05-01 05:14:37+00",80,"11",NULL,"1"
"2022-05-01 05:15:44+00",80,"11.1",NULL,"1"
"2022-05-01 05:17:56+00",80,"11.2",NULL,"1"
"2022-05-01 05:19:02+00",80,"11.3",NULL,"1"
"2022-05-01 05:21:15+00",80,"11.4",NULL,"1"
"2022-05-01 05:24:33+00",80,"11.5",NULL,"1"
"2022-05-01 05:32:17+00",80,"11.4",NULL,"1"
"2022-05-01 05:40:00+00",80,"11.3",NULL,"1"
"2022-05-01 05:49:55+00",80,"11.2",NULL,"1"
"2022-05-01 05:55:25+00",80,"11.1",NULL,"1"
"2022-05-01 06:02:03+00",80,"11",NULL,"1"
"2022-05-01 06:08:40+00",80,"10.9",NULL,"1"
"2022-05-01 06:14:10+00",80,"10.8",NULL,"1"
"2022-05-01 06:16:23+00",80,"10.7",NULL,"1"
"2022-05-01 06:18:35+00",80,"10.6",NULL,"1"
"2022-05-01 06:20:48+00",80,"10.5",NULL,"1"
"2022-05-01 06:21:54+00",80,"10.4",NULL,"1"
"2022-05-01 06:23:00+00",80,"10.3",NULL,"1"
"2022-05-01 06:24:06+00",80,"10.2",NULL,"1"
"2022-05-01 06:26:18+00",80,"10.1",NULL,"1"
"2022-05-01 06:27:25+00",80,"10",NULL,"0"
"2022-05-01 06:28:31+00",80,"9.9",NULL,"0"
"2022-05-01 06:29:37+00",80,"9.8",NULL,"0"
"2022-05-01 06:31:49+00",80,NULL,1,NULL
"2022-05-01 06:31:49+00",80,"9.7",NULL,"0"
"2022-05-01 06:36:14+00",80,"9.8",NULL,"0"
"2022-05-01 06:37:20+00",80,"10",NULL,"0"
"2022-05-01 06:38:25+00",80,"10.1",NULL,"0"
"2022-05-01 06:38:25+00",80,NULL,0,NULL
"2022-05-01 06:39:31+00",80,"10.3",NULL,"1"
"2022-05-01 06:40:38+00",80,"10.4",NULL,"1"
"2022-05-01 06:41:44+00",80,"10.6",NULL,"1"
"2022-05-01 06:42:50+00",80,"10.7",NULL,"1"
"2022-05-01 06:43:56+00",80,"10.9",NULL,"1"
"2022-05-01 06:45:02+00",80,"11",NULL,"1"
"2022-05-01 06:46:08+00",80,"11.1",NULL,"1"
"2022-05-01 06:48:20+00",80,"11.2",NULL,"1"
"2022-05-01 06:49:27+00",80,"11.3",NULL,"1"
"2022-05-01 06:51:39+00",80,"11.4",NULL,"1"
"2022-05-01 07:09:17+00",80,"11.3",NULL,"1"
"2022-05-01 07:14:47+00",80,"11.2",NULL,"1"
"2022-05-01 07:21:24+00",80,"11.1",NULL,"1"
"2022-05-01 07:30:13+00",80,"11",NULL,"1"
"2022-05-01 07:40:08+00",80,"10.9",NULL,"1"
"2022-05-01 07:46:45+00",80,"10.8",NULL,"1"
"2022-05-01 07:50:03+00",80,"10.7",NULL,"1"
"2022-05-01 07:51:10+00",80,"10.6",NULL,"1"
"2022-05-01 07:53:22+00",80,"10.5",NULL,"1"
"2022-05-01 07:54:29+00",80,"10.4",NULL,"1"
"2022-05-01 07:55:35+00",80,"10.3",NULL,"1"
"2022-05-01 07:56:41+00",80,"10.2",NULL,"1"
"2022-05-01 07:58:53+00",80,"10.1",NULL,"1"
"2022-05-01 07:59:59+00",80,"10",NULL,"1"
"2022-05-01 08:01:06+00",80,"9.9",NULL,"0"
"2022-05-01 08:03:18+00",80,"9.8",NULL,"0"
"2022-05-01 08:04:25+00",80,"9.7",NULL,"0"
"2022-05-01 08:04:25+00",80,NULL,1,NULL
"2022-05-01 08:07:43+00",80,"9.8",NULL,"0"
"2022-05-01 08:08:49+00",80,"9.9",NULL,"0"
"2022-05-01 08:09:55+00",80,"10",NULL,"0"
"2022-05-01 08:09:55+00",80,NULL,0,NULL
"2022-05-01 08:11:01+00",80,"10.2",NULL,"0"
"2022-05-01 08:12:08+00",80,"10.4",NULL,"1"
"2022-05-01 08:13:14+00",80,"10.7",NULL,"1"
"2022-05-01 08:14:20+00",80,"10.9",NULL,"1"
"2022-05-01 08:15:26+00",80,"11.1",NULL,"1"
"2022-05-01 08:16:32+00",80,"11.3",NULL,"1"
"2022-05-01 08:17:39+00",80,"11.4",NULL,"1"
"2022-05-01 08:18:45+00",80,"11.5",NULL,"1"
"2022-05-01 08:19:52+00",80,"11.6",NULL,"1"
"2022-05-01 08:20:58+00",80,"11.7",NULL,"1"
"2022-05-01 08:22:04+00",80,"11.8",NULL,"1"
"2022-05-01 08:23:10+00",80,"11.9",NULL,"1"
"2022-05-01 08:25:23+00",80,"12",NULL,"1"
"2022-05-01 08:29:47+00",80,"12.1",NULL,"1"
"2022-05-01 08:41:54+00",80,"12",NULL,"1"
"2022-05-01 08:49:38+00",80,"11.9",NULL,"1"
"2022-05-01 08:56:15+00",80,"11.8",NULL,"1"
"2022-05-01 08:59:34+00",80,"11.7",NULL,"1"
"2022-05-01 09:00:40+00",80,"11.6",NULL,"1"
"2022-05-01 09:02:53+00",80,"11.5",NULL,"1"
"2022-05-01 09:03:59+00",80,"11.4",NULL,"1"
"2022-05-01 09:06:11+00",80,"11.3",NULL,"1"
"2022-05-01 09:07:17+00",80,"11.2",NULL,"1"
"2022-05-01 09:08:23+00",80,"11.1",NULL,"1"
"2022-05-01 09:09:29+00",80,"11",NULL,"1"
"2022-05-01 09:10:35+00",80,"10.9",NULL,"1"
"2022-05-01 09:11:41+00",80,"10.8",NULL,"1"
"2022-05-01 09:12:47+00",80,"10.7",NULL,"1"
"2022-05-01 09:13:53+00",80,"10.6",NULL,"1"
"2022-05-01 09:14:59+00",80,"10.5",NULL,"1"
"2022-05-01 09:16:06+00",80,"10.4",NULL,"1"
"2022-05-01 09:17:12+00",80,"10.3",NULL,"1"
"2022-05-01 09:19:24+00",80,"10.2",NULL,"1"
"2022-05-01 09:20:30+00",80,"10.1",NULL,"1"
"2022-05-01 09:24:55+00",80,"10",NULL,"1"
"2022-05-01 09:28:13+00",80,"10",NULL,"0"
"2022-05-01 09:34:50+00",80,"10.1",NULL,"0"
"2022-05-01 09:39:14+00",80,"10.2",NULL,"0"
"2022-05-01 09:43:39+00",80,"10.3",NULL,"1"
"2022-05-01 10:00:11+00",80,"10.2",NULL,"1"
"2022-05-01 10:02:23+00",80,"10.3",NULL,"1"
"2022-05-01 10:06:47+00",80,"10.2",NULL,"1"
"2022-05-01 10:08:58+00",80,"10.1",NULL,"1"
"2022-05-01 10:11:11+00",80,"10",NULL,"1"
"2022-05-01 10:12:17+00",80,"10",NULL,"0"
"2022-05-01 10:13:23+00",80,"9.9",NULL,"0"
"2022-05-01 10:15:35+00",80,"9.8",NULL,"0"
"2022-05-01 10:17:47+00",80,NULL,1,NULL
"2022-05-01 10:17:47+00",80,"9.7",NULL,"0"
"2022-05-01 10:21:06+00",80,"9.8",NULL,"0"
"2022-05-01 10:22:12+00",80,"9.9",NULL,"0"
"2022-05-01 10:23:19+00",80,"10.1",NULL,"0"
"2022-05-01 10:23:19+00",80,NULL,0,NULL
"2022-05-01 10:24:25+00",80,"10.3",NULL,"1"
"2022-05-01 10:25:31+00",80,"10.5",NULL,"1"
"2022-05-01 10:26:37+00",80,"10.7",NULL,"1"
"2022-05-01 10:27:43+00",80,"10.9",NULL,"1"
"2022-05-01 10:28:49+00",80,"11.1",NULL,"1"
"2022-05-01 10:29:55+00",80,"11.2",NULL,"1"
"2022-05-01 10:31:02+00",80,"11.3",NULL,"1"
"2022-05-01 10:32:08+00",80,"11.4",NULL,"1"
"2022-05-01 10:33:15+00",80,"11.5",NULL,"1"
"2022-05-01 10:34:21+00",80,"11.6",NULL,"1"
"2022-05-01 10:35:27+00",80,"11.7",NULL,"1"
"2022-05-01 10:38:45+00",80,"11.8",NULL,"1"
"2022-05-01 10:56:25+00",80,"11.7",NULL,"1"
"2022-05-01 11:04:07+00",80,"11.6",NULL,"1"
"2022-05-01 11:10:44+00",80,"11.5",NULL,"1"
"2022-05-01 11:16:15+00",80,"11.4",NULL,"1"
"2022-05-01 11:18:27+00",80,"11.3",NULL,"1"
"2022-05-01 11:20:40+00",80,"11.2",NULL,"1"
"2022-05-01 11:21:47+00",80,"11.1",NULL,"1"
"2022-05-01 11:22:54+00",80,"11",NULL,"1"
"2022-05-01 11:24:00+00",80,"10.9",NULL,"1"
"2022-05-01 11:26:12+00",80,"10.8",NULL,"1"
"2022-05-01 11:27:18+00",80,"10.7",NULL,"1"
"2022-05-01 11:28:24+00",80,"10.6",NULL,"1"
"2022-05-01 11:29:30+00",80,"10.5",NULL,"1"
"2022-05-01 11:30:36+00",80,"10.4",NULL,"1"
"2022-05-01 11:31:43+00",80,"10.3",NULL,"1"
"2022-05-01 11:33:55+00",80,"10.2",NULL,"1"
"2022-05-01 11:35:01+00",80,"10.1",NULL,"1"
"2022-05-01 11:36:08+00",80,"10",NULL,"1"
"2022-05-01 11:37:14+00",80,"10",NULL,"0"
"2022-05-01 11:38:20+00",80,"9.9",NULL,"0"
"2022-05-01 11:46:03+00",80,"10",NULL,"0"
"2022-05-01 11:50:28+00",80,"10.1",NULL,"0"
"2022-05-01 11:52:40+00",80,"10.2",NULL,"0"
"2022-05-01 11:55:59+00",80,"10.3",NULL,"1"
"2022-05-01 11:59:17+00",80,"10.4",NULL,"1"
"2022-05-01 12:08:08+00",80,"10.3",NULL,"1"
"2022-05-01 12:21:23+00",80,"10.2",NULL,"1"
"2022-05-01 12:24:42+00",80,"10.1",NULL,"1"
"2022-05-01 12:25:48+00",80,"10",NULL,"1"
"2022-05-01 12:26:54+00",80,"10",NULL,"0"
"2022-05-01 12:27:59+00",80,"9.9",NULL,"0"
"2022-05-01 12:29:06+00",80,"9.8",NULL,"0"
"2022-05-01 12:30:12+00",80,NULL,1,NULL
"2022-05-01 12:31:18+00",80,"9.7",NULL,"0"
"2022-05-01 12:34:36+00",80,"9.9",NULL,"0"
"2022-05-01 12:35:42+00",80,NULL,0,NULL
"2022-05-01 12:35:42+00",80,"10.1",NULL,"0"
"2022-05-01 12:36:49+00",80,"10.3",NULL,"1"
"2022-05-01 12:37:55+00",80,"10.5",NULL,"1"
"2022-05-01 12:39:01+00",80,"10.7",NULL,"1"
"2022-05-01 12:40:07+00",80,"10.9",NULL,"1"
"2022-05-01 12:41:13+00",80,"11.1",NULL,"1"
"2022-05-01 12:42:19+00",80,"11.3",NULL,"1"
"2022-05-01 12:43:25+00",80,"11.4",NULL,"1"
"2022-05-01 12:44:32+00",80,"11.5",NULL,"1"
"2022-05-01 12:45:38+00",80,"11.6",NULL,"1"
"2022-05-01 12:47:50+00",80,"11.7",NULL,"1"
"2022-05-01 12:48:56+00",80,"11.8",NULL,"1"
"2022-05-01 12:51:08+00",80,"11.9",NULL,"1"
"2022-05-01 12:56:39+00",80,"12",NULL,"1"
"2022-05-01 13:03:16+00",80,"11.9",NULL,"1"
"2022-05-01 13:07:41+00",80,"11.8",NULL,"1"
"2022-05-01 13:13:11+00",80,"11.7",NULL,"1"
"2022-05-01 13:18:42+00",80,"11.6",NULL,"1"
"2022-05-01 13:23:07+00",80,"11.5",NULL,"1"
"2022-05-01 13:30:50+00",80,"11.4",NULL,"1"
"2022-05-01 13:33:02+00",80,"11.3",NULL,"1"
"2022-05-01 13:34:08+00",80,"11.2",NULL,"1"
"2022-05-01 13:36:20+00",80,"11.1",NULL,"1"
"2022-05-01 13:37:27+00",80,"11",NULL,"1"
"2022-05-01 13:38:32+00",80,"10.9",NULL,"1"
"2022-05-01 13:39:39+00",80,"10.8",NULL,"1"
"2022-05-01 13:41:51+00",80,"10.7",NULL,"1"
"2022-05-01 13:42:57+00",80,"10.6",NULL,"1"
"2022-05-01 13:44:04+00",80,"10.5",NULL,"1"
"2022-05-01 13:45:10+00",80,"10.4",NULL,"1"
"2022-05-01 13:46:16+00",80,"10.3",NULL,"1"
"2022-05-01 13:48:28+00",80,"10.2",NULL,"1"
"2022-05-01 13:50:40+00",80,"10.1",NULL,"1"
"2022-05-01 14:21:32+00",80,"10.2",NULL,"1"
"2022-05-01 14:22:38+00",80,"10.1",NULL,"1"
"2022-05-01 14:23:44+00",80,"10.2",NULL,"1"
"2022-05-01 14:41:22+00",80,"10.1",NULL,"1"
"2022-05-01 14:44:40+00",80,"10",NULL,"1"
"2022-05-01 14:45:46+00",80,"9.9",NULL,"0"
"2022-05-01 14:47:59+00",80,"9.8",NULL,"0"
"2022-05-01 14:51:18+00",80,"9.7",NULL,"0"
"2022-05-01 14:51:18+00",80,NULL,1,NULL
"2022-05-01 14:53:31+00",80,"9.8",NULL,"0"
"2022-05-01 14:55:43+00",80,"10",NULL,"0"
"2022-05-01 14:56:49+00",80,"10.1",NULL,"0"
"2022-05-01 14:56:49+00",80,NULL,0,NULL
"2022-05-01 14:57:55+00",80,"10.3",NULL,"1"
"2022-05-01 14:59:01+00",80,"10.5",NULL,"1"
"2022-05-01 15:00:07+00",80,"10.7",NULL,"1"
"2022-05-01 15:01:13+00",80,"10.8",NULL,"1"
"2022-05-01 15:02:19+00",80,"11",NULL,"1"
"2022-05-01 15:03:25+00",80,"11.1",NULL,"1"
"2022-05-01 15:04:32+00",80,"11.2",NULL,"1"
"2022-05-01 15:05:38+00",80,"11.3",NULL,"1"
"2022-05-01 15:06:44+00",80,"11.4",NULL,"1"
"2022-05-01 15:13:21+00",80,"11.3",NULL,"1"
"2022-05-01 15:15:34+00",80,"11.2",NULL,"1"
"2022-05-01 15:17:46+00",80,"11.1",NULL,"1"
"2022-05-01 15:18:52+00",80,"11",NULL,"1"
"2022-05-01 15:24:23+00",80,"10.9",NULL,"1"
"2022-05-01 15:28:48+00",80,"11",NULL,"1"
"2022-05-01 15:29:54+00",80,"10.9",NULL,"1"
"2022-05-01 15:57:28+00",80,"10.8",NULL,"1"
"2022-05-01 16:00:46+00",80,"10.7",NULL,"1"
"2022-05-01 16:01:52+00",80,"10.6",NULL,"1"
"2022-05-01 16:02:58+00",80,"10.5",NULL,"1"
"2022-05-01 16:05:10+00",80,"10.4",NULL,"1"
"2022-05-01 16:06:16+00",80,"10.3",NULL,"1"
"2022-05-01 16:08:28+00",80,"10.2",NULL,"1"
"2022-05-01 16:09:35+00",80,"10.1",NULL,"1"
"2022-05-01 16:10:41+00",80,"10",NULL,"1"
"2022-05-01 16:11:47+00",80,"10",NULL,"0"
"2022-05-01 16:12:54+00",80,"9.9",NULL,"0"
"2022-05-01 16:14:00+00",80,"9.8",NULL,"0"
"2022-05-01 16:16:12+00",80,NULL,1,NULL
"2022-05-01 16:16:12+00",80,"9.7",NULL,"0"
"2022-05-01 16:19:30+00",80,"9.8",NULL,"0"
"2022-05-01 16:20:36+00",80,"9.9",NULL,"0"
"2022-05-01 16:21:43+00",80,NULL,0,NULL
"2022-05-01 16:21:43+00",80,"10.1",NULL,"0"
"2022-05-01 16:22:49+00",80,"10.3",NULL,"1"
"2022-05-01 16:23:55+00",80,"10.5",NULL,"1"
"2022-05-01 16:25:01+00",80,"10.7",NULL,"1"
"2022-05-01 16:26:07+00",80,"10.9",NULL,"1"
"2022-05-01 16:27:13+00",80,"11.1",NULL,"1"
"2022-05-01 16:28:20+00",80,"11.3",NULL,"1"
"2022-05-01 16:29:26+00",80,"11.5",NULL,"1"
"2022-05-01 16:30:32+00",80,"11.6",NULL,"1"
"2022-05-01 16:31:38+00",80,"11.7",NULL,"1"
"2022-05-01 16:32:44+00",80,"11.8",NULL,"1"
"2022-05-01 16:33:50+00",80,"11.9",NULL,"1"
"2022-05-01 16:34:56+00",80,"12",NULL,"1"
"2022-05-01 16:36:03+00",80,"12.1",NULL,"1"
"2022-05-01 16:38:15+00",80,"12.2",NULL,"1"
"2022-05-01 16:41:33+00",80,"12.3",NULL,"1"
"2022-05-01 16:55:53+00",80,"12.2",NULL,"1"
"2022-05-01 17:02:30+00",80,"12.1",NULL,"1"
"2022-05-01 17:05:49+00",80,"12",NULL,"1"
"2022-05-01 17:08:00+00",80,"11.9",NULL,"1"
"2022-05-01 17:09:07+00",80,"11.8",NULL,"1"
"2022-05-01 17:10:13+00",80,"11.7",NULL,"1"
"2022-05-01 17:12:25+00",80,"11.6",NULL,"1"
"2022-05-01 17:13:31+00",80,"11.5",NULL,"1"
"2022-05-01 17:14:37+00",80,"11.4",NULL,"1"
"2022-05-01 17:15:44+00",80,"11.3",NULL,"1"
"2022-05-01 17:16:50+00",80,"11.2",NULL,"1"
"2022-05-01 17:17:56+00",80,"11.1",NULL,"1"
"2022-05-01 17:19:02+00",80,"11",NULL,"1"
"2022-05-01 17:20:08+00",80,"10.9",NULL,"1"
"2022-05-01 17:21:15+00",80,"10.8",NULL,"1"
"2022-05-01 17:22:22+00",80,"10.7",NULL,"1"
"2022-05-01 17:23:28+00",80,"10.6",NULL,"1"
"2022-05-01 17:25:41+00",80,"10.5",NULL,"1"
"2022-05-01 17:26:48+00",80,"10.4",NULL,"1"
"2022-05-01 17:27:55+00",80,"10.3",NULL,"1"
"2022-05-01 17:29:01+00",80,"10.2",NULL,"1"
"2022-05-01 17:30:07+00",80,"10.1",NULL,"1"
"2022-05-01 17:34:32+00",80,"10",NULL,"1"
"2022-05-01 17:38:57+00",80,"10",NULL,"0"
"2022-05-01 17:45:34+00",80,"10.1",NULL,"0"
"2022-05-01 17:51:05+00",80,"10.2",NULL,"0"
"2022-05-01 17:54:24+00",80,"10.3",NULL,"1"
"2022-05-01 18:05:26+00",80,"10.2",NULL,"1"
"2022-05-01 18:15:22+00",80,"10.1",NULL,"1"
"2022-05-01 18:16:28+00",80,"10.2",NULL,"1"
"2022-05-01 18:23:07+00",80,"10.1",NULL,"1"
"2022-05-01 18:25:20+00",80,"10",NULL,"1"
"2022-05-01 18:26:26+00",80,"10",NULL,"0"
"2022-05-01 18:27:32+00",80,"9.9",NULL,"0"
"2022-05-01 18:29:44+00",80,"9.8",NULL,"0"
"2022-05-01 18:31:57+00",80,"9.7",NULL,"0"
"2022-05-01 18:31:57+00",80,NULL,1,NULL
"2022-05-01 18:36:22+00",80,"9.8",NULL,"0"
"2022-05-01 18:37:28+00",80,"9.9",NULL,"0"
"2022-05-01 18:38:34+00",80,NULL,0,NULL
"2022-05-01 18:38:34+00",80,"10.1",NULL,"0"
"2022-05-01 18:39:41+00",80,"10.3",NULL,"1"
"2022-05-01 18:40:47+00",80,"10.5",NULL,"1"
"2022-05-01 18:41:53+00",80,"10.6",NULL,"1"
"2022-05-01 18:42:59+00",80,"10.8",NULL,"1"
"2022-05-01 18:44:05+00",80,"11",NULL,"1"
"2022-05-01 18:45:11+00",80,"11.1",NULL,"1"
"2022-05-01 18:46:18+00",80,"11.2",NULL,"1"
"2022-05-01 18:48:30+00",80,"11.3",NULL,"1"
"2022-05-01 18:50:44+00",80,"11.4",NULL,"1"
"2022-05-01 18:55:08+00",80,"11.5",NULL,"1"
"2022-05-01 19:05:04+00",80,"11.4",NULL,"1"
"2022-05-01 19:12:47+00",80,"11.3",NULL,"1"
"2022-05-01 19:18:18+00",80,"11.2",NULL,"1"
"2022-05-01 19:26:02+00",80,"11.1",NULL,"1"
"2022-05-01 19:35:56+00",80,"11",NULL,"1"
"2022-05-01 19:38:09+00",80,"10.9",NULL,"1"
"2022-05-01 19:40:21+00",80,"10.8",NULL,"1"
"2022-05-01 19:41:27+00",80,"10.7",NULL,"1"
"2022-05-01 19:42:33+00",80,"10.6",NULL,"1"
"2022-05-01 19:43:40+00",80,"10.5",NULL,"1"
"2022-05-01 19:44:46+00",80,"10.4",NULL,"1"
"2022-05-01 19:45:52+00",80,"10.3",NULL,"1"
"2022-05-01 19:48:04+00",80,"10.2",NULL,"1"
"2022-05-01 19:49:10+00",80,"10.1",NULL,"1"
"2022-05-01 19:50:16+00",80,"10",NULL,"0"
"2022-05-01 19:51:22+00",80,"9.9",NULL,"0"
"2022-05-01 19:52:29+00",80,"9.8",NULL,"0"
