"time","tank_id","t_is","h_valve","t_valve"
"2022-10-01 02:07:46+00",80,"12",NULL,"0"
"2022-10-01 02:08:52+00",80,NULL,0,NULL
"2022-10-01 02:08:52+00",80,"12.2",NULL,"0"
"2022-10-01 02:09:58+00",80,"12.5",NULL,"1"
"2022-10-01 02:11:04+00",80,"12.7",NULL,"1"
"2022-10-01 02:12:10+00",80,"12.8",NULL,"1"
"2022-10-01 02:13:17+00",80,"12.9",NULL,"1"
"2022-10-01 02:14:23+00",80,"13",NULL,"1"
"2022-10-01 02:19:53+00",80,"12.9",NULL,"1"
"2022-10-01 02:20:59+00",80,"12.8",NULL,"1"
"2022-10-01 02:22:05+00",80,"12.7",NULL,"1"
"2022-10-01 02:24:18+00",80,"12.6",NULL,"1"
"2022-10-01 02:25:24+00",80,"12.5",NULL,"1"
"2022-10-01 02:26:30+00",80,"12.4",NULL,"1"
"2022-10-01 02:28:42+00",80,"12.3",NULL,"1"
"2022-10-01 02:30:54+00",80,"12.2",NULL,"1"
"2022-10-01 02:34:12+00",80,"12.1",NULL,"1"
"2022-10-01 02:36:24+00",80,"12",NULL,"1"
"2022-10-01 02:37:30+00",80,"12",NULL,"0"
"2022-10-01 02:39:43+00",80,"11.9",NULL,"0"
"2022-10-01 02:49:38+00",80,"12",NULL,"0"
"2022-10-01 02:52:57+00",80,"12.1",NULL,"0"
"2022-10-01 02:55:09+00",80,"12.2",NULL,"0"
"2022-10-01 02:57:21+00",80,"12.2",NULL,"1"
"2022-10-01 02:58:27+00",80,"12.3",NULL,"1"
"2022-10-01 03:05:04+00",80,"12.2",NULL,"1"
"2022-10-01 03:06:10+00",80,"12.1",NULL,"1"
"2022-10-01 03:07:16+00",80,"12",NULL,"1"
"2022-10-01 03:08:22+00",80,"12",NULL,"0"
"2022-10-01 03:09:28+00",80,"11.9",NULL,"0"
"2022-10-01 03:10:34+00",80,"11.8",NULL,"0"
"2022-10-01 03:11:40+00",80,NULL,1,NULL
"2022-10-01 03:11:40+00",80,"11.7",NULL,"0"
"2022-10-01 03:13:52+00",80,"11.6",NULL,"0"
"2022-10-01 03:14:58+00",80,"11.7",NULL,"0"
"2022-10-01 03:16:04+00",80,"11.8",NULL,"0"
"2022-10-01 03:17:10+00",80,"12",NULL,"0"
"2022-10-01 03:17:10+00",80,NULL,2,NULL
"2022-10-01 03:18:16+00",80,NULL,0,NULL
"2022-10-01 03:18:16+00",80,"12.2",NULL,"0"
"2022-10-01 03:19:22+00",80,"12.4",NULL,"1"
"2022-10-01 03:20:29+00",80,"12.7",NULL,"1"
"2022-10-01 03:21:35+00",80,"12.8",NULL,"1"
"2022-10-01 03:22:41+00",80,"13",NULL,"1"
"2022-10-01 03:23:47+00",80,"13.1",NULL,"1"
"2022-10-01 03:24:53+00",80,"13.2",NULL,"1"
"2022-10-01 03:27:05+00",80,"13.3",NULL,"1"
"2022-10-01 03:30:24+00",80,"13.2",NULL,"1"
"2022-10-01 03:32:36+00",80,"13.1",NULL,"1"
"2022-10-01 03:33:42+00",80,"13",NULL,"1"
"2022-10-01 03:35:54+00",80,"12.9",NULL,"1"
"2022-10-01 03:37:00+00",80,"12.8",NULL,"1"
"2022-10-01 03:39:13+00",80,"12.7",NULL,"1"
"2022-10-01 03:40:19+00",80,"12.6",NULL,"1"
"2022-10-01 03:41:28+00",80,"12.5",NULL,"1"
"2022-10-01 03:42:34+00",80,"12.4",NULL,"1"
"2022-10-01 03:43:40+00",80,"12.3",NULL,"1"
"2022-10-01 03:44:46+00",80,"12.2",NULL,"1"
"2022-10-01 03:45:52+00",80,"12.1",NULL,"1"
"2022-10-01 03:48:04+00",80,"12",NULL,"1"
"2022-10-01 03:49:10+00",80,"12",NULL,"0"
"2022-10-01 03:51:22+00",80,"11.9",NULL,"0"
"2022-10-01 03:59:04+00",80,"12",NULL,"0"
"2022-10-01 04:02:25+00",80,"12.1",NULL,"0"
"2022-10-01 04:04:37+00",80,"12.2",NULL,"0"
"2022-10-01 04:06:49+00",80,"12.2",NULL,"1"
"2022-10-01 04:07:55+00",80,"12.3",NULL,"1"
"2022-10-01 04:10:07+00",80,"12.4",NULL,"1"
"2022-10-01 04:12:20+00",80,"12.3",NULL,"1"
"2022-10-01 04:14:32+00",80,"12.2",NULL,"1"
"2022-10-01 04:16:44+00",80,"12.1",NULL,"1"
"2022-10-01 04:18:56+00",80,"12",NULL,"1"
"2022-10-01 04:20:02+00",80,"11.9",NULL,"0"
"2022-10-01 04:22:14+00",80,"11.8",NULL,"0"
"2022-10-01 04:24:27+00",80,NULL,1,NULL
"2022-10-01 04:25:33+00",80,"11.7",NULL,"0"
"2022-10-01 04:27:45+00",80,"11.8",NULL,"0"
"2022-10-01 04:28:51+00",80,"11.9",NULL,"0"
"2022-10-01 04:29:57+00",80,"12",NULL,"0"
"2022-10-01 04:29:57+00",80,NULL,0,NULL
"2022-10-01 04:31:03+00",80,"12.2",NULL,"0"
"2022-10-01 04:32:09+00",80,"12.5",NULL,"1"
"2022-10-01 04:33:15+00",80,"12.7",NULL,"1"
"2022-10-01 04:34:21+00",80,"12.8",NULL,"1"
"2022-10-01 04:35:28+00",80,"13",NULL,"1"
"2022-10-01 04:36:34+00",80,"13.1",NULL,"1"
"2022-10-01 04:38:46+00",80,"13.2",NULL,"1"
"2022-10-01 04:43:11+00",80,"13.1",NULL,"1"
"2022-10-01 04:45:23+00",80,"13",NULL,"1"
"2022-10-01 04:48:41+00",80,"12.9",NULL,"1"
"2022-10-01 04:50:54+00",80,"12.8",NULL,"1"
"2022-10-01 04:54:13+00",80,"12.7",NULL,"1"
"2022-10-01 04:55:19+00",80,"12.6",NULL,"1"
"2022-10-01 04:57:31+00",80,"12.5",NULL,"1"
"2022-10-01 04:59:44+00",80,"12.4",NULL,"1"
"2022-10-01 05:01:56+00",80,"12.3",NULL,"1"
"2022-10-01 05:04:09+00",80,"12.2",NULL,"1"
"2022-10-01 05:05:15+00",80,"12.1",NULL,"1"
"2022-10-01 05:07:27+00",80,"12",NULL,"1"
"2022-10-01 05:08:33+00",80,"11.9",NULL,"0"
"2022-10-01 05:11:52+00",80,"11.8",NULL,"0"
"2022-10-01 05:15:10+00",80,NULL,1,NULL
"2022-10-01 05:15:10+00",80,"11.7",NULL,"0"
"2022-10-01 05:16:16+00",80,"11.8",NULL,"0"
"2022-10-01 05:18:28+00",80,"11.9",NULL,"0"
"2022-10-01 05:19:34+00",80,"12",NULL,"0"
"2022-10-01 05:20:40+00",80,NULL,0,NULL
"2022-10-01 05:20:40+00",80,"12.1",NULL,"0"
"2022-10-01 05:21:46+00",80,"12.2",NULL,"0"
"2022-10-01 05:22:52+00",80,"12.4",NULL,"1"
"2022-10-01 05:23:58+00",80,"12.6",NULL,"1"
"2022-10-01 05:25:04+00",80,"12.7",NULL,"1"
"2022-10-01 05:26:10+00",80,"12.8",NULL,"1"
"2022-10-01 05:28:23+00",80,"12.9",NULL,"1"
"2022-10-01 05:29:29+00",80,"12.8",NULL,"1"
"2022-10-01 05:33:53+00",80,"12.7",NULL,"1"
"2022-10-01 05:36:06+00",80,"12.6",NULL,"1"
"2022-10-01 05:38:18+00",80,"12.5",NULL,"1"
"2022-10-01 05:40:30+00",80,"12.4",NULL,"1"
"2022-10-01 05:43:49+00",80,"12.3",NULL,"1"
"2022-10-01 05:47:07+00",80,"12.2",NULL,"1"
"2022-10-01 05:51:31+00",80,"12.1",NULL,"1"
"2022-10-01 05:57:03+00",80,"12",NULL,"1"
"2022-10-01 05:58:09+00",80,"12",NULL,"0"
"2022-10-01 06:00:21+00",80,"11.9",NULL,"0"
"2022-10-01 06:04:45+00",80,"11.8",NULL,"0"
"2022-10-01 06:09:10+00",80,"11.9",NULL,"0"
"2022-10-01 06:12:29+00",80,"12",NULL,"0"
"2022-10-01 06:14:41+00",80,"12.1",NULL,"0"
"2022-10-01 06:16:53+00",80,"12.2",NULL,"0"
"2022-10-01 06:19:06+00",80,"12.3",NULL,"1"
"2022-10-01 06:23:30+00",80,"12.2",NULL,"1"
"2022-10-01 06:25:42+00",80,"12",NULL,"1"
"2022-10-01 06:26:48+00",80,"12",NULL,"0"
"2022-10-01 06:27:54+00",80,"11.9",NULL,"0"
"2022-10-01 06:29:00+00",80,"11.8",NULL,"0"
"2022-10-01 06:30:06+00",80,NULL,1,NULL
"2022-10-01 06:30:06+00",80,"11.7",NULL,"0"
"2022-10-01 06:31:13+00",80,"11.6",NULL,"0"
"2022-10-01 06:32:18+00",80,"11.7",NULL,"0"
"2022-10-01 06:33:25+00",80,"11.8",NULL,"0"
"2022-10-01 06:34:32+00",80,"11.9",NULL,"0"
"2022-10-01 06:35:38+00",80,"12.2",NULL,"0"
"2022-10-01 06:35:38+00",80,NULL,0,NULL
"2022-10-01 06:36:44+00",80,"12.4",NULL,"1"
"2022-10-01 06:37:50+00",80,"12.7",NULL,"1"
"2022-10-01 06:38:56+00",80,"13",NULL,"1"
"2022-10-01 06:40:03+00",80,"13.2",NULL,"1"
"2022-10-01 06:41:09+00",80,"13.4",NULL,"1"
"2022-10-01 06:42:15+00",80,"13.5",NULL,"1"
"2022-10-01 06:43:21+00",80,"13.6",NULL,"1"
"2022-10-01 06:44:27+00",80,"13.7",NULL,"1"
"2022-10-01 06:45:33+00",80,"13.8",NULL,"1"
"2022-10-01 06:52:10+00",80,"13.7",NULL,"1"
"2022-10-01 06:53:16+00",80,"13.6",NULL,"1"
"2022-10-01 06:55:28+00",80,"13.5",NULL,"1"
"2022-10-01 06:56:34+00",80,"13.4",NULL,"1"
"2022-10-01 06:58:46+00",80,"13.3",NULL,"1"
"2022-10-01 06:59:52+00",80,"13.2",NULL,"1"
"2022-10-01 07:00:59+00",80,"13.1",NULL,"1"
"2022-10-01 07:02:06+00",80,"13",NULL,"1"
"2022-10-01 07:03:12+00",80,"12.9",NULL,"1"
"2022-10-01 07:05:24+00",80,"12.8",NULL,"1"
"2022-10-01 07:06:30+00",80,"12.7",NULL,"1"
"2022-10-01 07:07:36+00",80,"12.6",NULL,"1"
"2022-10-01 07:08:42+00",80,"12.5",NULL,"1"
"2022-10-01 07:10:54+00",80,"12.4",NULL,"1"
"2022-10-01 07:13:07+00",80,"12.3",NULL,"1"
"2022-10-01 07:14:13+00",80,"12.2",NULL,"1"
"2022-10-01 07:16:24+00",80,"12.1",NULL,"1"
"2022-10-01 07:18:37+00",80,"12",NULL,"2"
"2022-10-01 07:19:43+00",80,"11.9",NULL,"0"
"2022-10-01 07:23:02+00",80,"11.8",NULL,"0"
"2022-10-01 07:29:39+00",80,"11.9",NULL,"0"
"2022-10-01 07:31:51+00",80,"12",NULL,"0"
"2022-10-01 07:35:10+00",80,"12.1",NULL,"0"
"2022-10-01 07:36:17+00",80,"12.2",NULL,"0"
"2022-10-01 07:38:29+00",80,"12.3",NULL,"1"
"2022-10-01 07:42:54+00",80,"12.2",NULL,"1"
"2022-10-01 07:45:06+00",80,"12",NULL,"1"
"2022-10-01 07:46:12+00",80,"11.9",NULL,"0"
"2022-10-01 07:47:18+00",80,"11.8",NULL,"0"
"2022-10-01 07:48:24+00",80,"11.7",NULL,"0"
"2022-10-01 07:48:24+00",80,NULL,1,NULL
"2022-10-01 07:49:30+00",80,"11.6",NULL,"0"
"2022-10-01 07:52:48+00",80,"11.7",NULL,"0"
"2022-10-01 07:53:54+00",80,"11.8",NULL,"0"
"2022-10-01 07:55:00+00",80,"11.9",NULL,"0"
"2022-10-01 07:56:07+00",80,NULL,0,NULL
"2022-10-01 07:56:07+00",80,"12.1",NULL,"0"
"2022-10-01 07:57:13+00",80,"12.3",NULL,"2"
"2022-10-01 07:58:19+00",80,"12.4",NULL,"1"
"2022-10-01 07:59:25+00",80,"12.6",NULL,"1"
"2022-10-01 08:00:31+00",80,"12.8",NULL,"1"
"2022-10-01 08:01:37+00",80,"12.9",NULL,"1"
"2022-10-01 08:02:43+00",80,"13",NULL,"1"
"2022-10-01 08:10:26+00",80,"12.9",NULL,"1"
"2022-10-01 08:12:38+00",80,"12.8",NULL,"1"
"2022-10-01 08:15:56+00",80,"12.7",NULL,"1"
"2022-10-01 08:18:08+00",80,"12.6",NULL,"1"
"2022-10-01 08:20:20+00",80,"12.5",NULL,"1"
"2022-10-01 08:23:39+00",80,"12.4",NULL,"1"
"2022-10-01 08:28:03+00",80,"12.3",NULL,"1"
"2022-10-01 08:32:28+00",80,"12.2",NULL,"1"
"2022-10-01 08:36:53+00",80,"12.1",NULL,"1"
"2022-10-01 08:40:11+00",80,"12",NULL,"1"
"2022-10-01 08:42:24+00",80,"12",NULL,"0"
"2022-10-01 08:43:30+00",80,"11.9",NULL,"0"
"2022-10-01 08:45:42+00",80,"11.8",NULL,"0"
"2022-10-01 08:51:13+00",80,"11.9",NULL,"0"
"2022-10-01 08:54:31+00",80,"12",NULL,"0"
"2022-10-01 08:56:43+00",80,"12.1",NULL,"0"
"2022-10-01 08:58:55+00",80,"12.2",NULL,"0"
"2022-10-01 09:01:08+00",80,"12.3",NULL,"1"
"2022-10-01 09:05:32+00",80,"12.2",NULL,"1"
"2022-10-01 09:06:38+00",80,"12.1",NULL,"1"
"2022-10-01 09:07:44+00",80,"12",NULL,"0"
"2022-10-01 09:08:51+00",80,"11.9",NULL,"0"
"2022-10-01 09:09:57+00",80,"11.7",NULL,"0"
"2022-10-01 09:09:57+00",80,NULL,1,NULL
"2022-10-01 09:11:03+00",80,"11.6",NULL,"0"
"2022-10-01 09:12:09+00",80,"11.5",NULL,"0"
"2022-10-01 09:15:27+00",80,"11.6",NULL,"0"
"2022-10-01 09:16:33+00",80,"11.7",NULL,"0"
"2022-10-01 09:17:39+00",80,"11.8",NULL,"0"
"2022-10-01 09:18:45+00",80,"11.9",NULL,"0"
"2022-10-01 09:19:52+00",80,NULL,0,NULL
"2022-10-01 09:19:52+00",80,"12.1",NULL,"0"
"2022-10-01 09:20:59+00",80,"12.3",NULL,"1"
"2022-10-01 09:22:05+00",80,"12.5",NULL,"1"
"2022-10-01 09:23:11+00",80,"12.7",NULL,"1"
"2022-10-01 09:24:17+00",80,"12.8",NULL,"1"
"2022-10-01 09:25:23+00",80,"12.9",NULL,"1"
"2022-10-01 09:26:29+00",80,"13",NULL,"1"
"2022-10-01 09:30:54+00",80,"12.9",NULL,"1"
"2022-10-01 09:33:06+00",80,"12.8",NULL,"1"
"2022-10-01 09:35:18+00",80,"12.7",NULL,"1"
"2022-10-01 09:37:30+00",80,"12.6",NULL,"1"
"2022-10-01 09:39:42+00",80,"12.5",NULL,"1"
"2022-10-01 09:41:55+00",80,"12.4",NULL,"1"
"2022-10-01 09:44:07+00",80,"12.3",NULL,"1"
"2022-10-01 09:47:26+00",80,"12.2",NULL,"1"
"2022-10-01 09:49:38+00",80,"12.1",NULL,"1"
"2022-10-01 09:54:02+00",80,"12",NULL,"1"
"2022-10-01 09:56:14+00",80,"12",NULL,"2"
"2022-10-01 09:57:20+00",80,"12",NULL,"0"
"2022-10-01 10:05:04+00",80,"12.1",NULL,"0"
"2022-10-01 10:07:16+00",80,"12.2",NULL,"0"
"2022-10-01 10:09:28+00",80,"12.3",NULL,"1"
"2022-10-01 10:11:40+00",80,"12.4",NULL,"1"
"2022-10-01 10:13:52+00",80,"12.3",NULL,"1"
"2022-10-01 10:17:11+00",80,"12.2",NULL,"1"
"2022-10-01 10:19:23+00",80,"12.1",NULL,"1"
"2022-10-01 10:20:29+00",80,"12",NULL,"1"
"2022-10-01 10:21:35+00",80,"12",NULL,"0"
"2022-10-01 10:22:41+00",80,"11.9",NULL,"0"
"2022-10-01 10:23:47+00",80,"11.8",NULL,"0"
"2022-10-01 10:25:59+00",80,"11.7",NULL,"0"
"2022-10-01 10:25:59+00",80,NULL,1,NULL
"2022-10-01 10:28:12+00",80,"11.8",NULL,"0"
"2022-10-01 10:29:18+00",80,"11.9",NULL,"0"
"2022-10-01 10:30:24+00",80,NULL,2,NULL
"2022-10-01 10:30:24+00",80,"12",NULL,"0"
"2022-10-01 10:31:30+00",80,NULL,0,NULL
"2022-10-01 10:31:30+00",80,"12.2",NULL,"0"
"2022-10-01 10:32:36+00",80,"12.4",NULL,"1"
"2022-10-01 10:33:42+00",80,"12.6",NULL,"1"
"2022-10-01 10:34:48+00",80,"12.8",NULL,"1"
"2022-10-01 10:35:54+00",80,"13",NULL,"1"
"2022-10-01 10:38:06+00",80,"13.1",NULL,"1"
"2022-10-01 10:39:12+00",80,"13",NULL,"1"
"2022-10-01 10:42:31+00",80,"12.9",NULL,"1"
"2022-10-01 10:44:43+00",80,"12.8",NULL,"1"
"2022-10-01 10:45:49+00",80,"12.7",NULL,"1"
"2022-10-01 10:46:55+00",80,"12.6",NULL,"1"
"2022-10-01 10:48:02+00",80,"12.5",NULL,"1"
"2022-10-01 10:49:08+00",80,"12.4",NULL,"1"
"2022-10-01 10:50:14+00",80,"12.3",NULL,"1"
"2022-10-01 10:52:26+00",80,"12.2",NULL,"1"
"2022-10-01 10:53:32+00",80,"12.1",NULL,"1"
"2022-10-01 10:55:44+00",80,"12",NULL,"1"
"2022-10-01 10:56:50+00",80,"11.9",NULL,"0"
"2022-10-01 11:05:39+00",80,"12",NULL,"0"
"2022-10-01 11:07:51+00",80,"12.1",NULL,"0"
"2022-10-01 11:08:57+00",80,"12.2",NULL,"0"
"2022-10-01 11:11:09+00",80,"12.3",NULL,"1"
"2022-10-01 11:12:16+00",80,"12.4",NULL,"1"
"2022-10-01 11:18:52+00",80,"12.3",NULL,"1"
"2022-10-01 11:19:59+00",80,"12.2",NULL,"1"
"2022-10-01 11:22:11+00",80,"12.1",NULL,"1"
"2022-10-01 11:24:23+00",80,"12",NULL,"1"
"2022-10-01 11:25:29+00",80,"12",NULL,"2"
"2022-10-01 11:26:35+00",80,"12",NULL,"0"
"2022-10-01 11:27:41+00",80,"11.9",NULL,"0"
"2022-10-01 11:34:18+00",80,"12",NULL,"0"
"2022-10-01 11:36:30+00",80,"12.1",NULL,"0"
"2022-10-01 11:38:42+00",80,"12.2",NULL,"0"
"2022-10-01 11:40:55+00",80,"12.3",NULL,"1"
"2022-10-01 11:43:07+00",80,"12.4",NULL,"1"
"2022-10-01 11:44:13+00",80,"12.3",NULL,"1"
"2022-10-01 11:46:26+00",80,"12.2",NULL,"1"
"2022-10-01 11:47:32+00",80,"12.1",NULL,"1"
"2022-10-01 11:48:38+00",80,"12",NULL,"2"
"2022-10-01 11:49:44+00",80,"11.9",NULL,"0"
"2022-10-01 11:50:50+00",80,"11.8",NULL,"0"
"2022-10-01 11:51:56+00",80,"11.7",NULL,"0"
"2022-10-01 11:51:56+00",80,NULL,1,NULL
"2022-10-01 11:53:02+00",80,"11.6",NULL,"0"
"2022-10-01 11:55:15+00",80,"11.7",NULL,"0"
"2022-10-01 11:56:20+00",80,"11.8",NULL,"0"
"2022-10-01 11:57:27+00",80,"12",NULL,"0"
"2022-10-01 11:58:33+00",80,"12.1",NULL,"0"
"2022-10-01 11:58:33+00",80,NULL,0,NULL
"2022-10-01 11:59:39+00",80,"12.4",NULL,"1"
"2022-10-01 12:00:45+00",80,"12.6",NULL,"1"
"2022-10-01 12:01:51+00",80,"12.7",NULL,"1"
"2022-10-01 12:02:57+00",80,"12.8",NULL,"1"
"2022-10-01 12:04:03+00",80,"12.9",NULL,"1"
"2022-10-01 12:05:09+00",80,"13",NULL,"1"
"2022-10-01 12:10:40+00",80,"12.9",NULL,"1"
"2022-10-01 12:11:46+00",80,"12.8",NULL,"1"
"2022-10-01 12:13:58+00",80,"12.7",NULL,"1"
"2022-10-01 12:15:04+00",80,"12.6",NULL,"1"
"2022-10-01 12:16:10+00",80,"12.5",NULL,"1"
"2022-10-01 12:17:16+00",80,"12.4",NULL,"1"
"2022-10-01 12:18:22+00",80,"12.3",NULL,"1"
"2022-10-01 12:19:29+00",80,"12.2",NULL,"1"
"2022-10-01 12:21:41+00",80,"12.1",NULL,"1"
"2022-10-01 12:22:47+00",80,"12",NULL,"1"
"2022-10-01 12:23:53+00",80,"11.9",NULL,"0"
"2022-10-01 12:24:59+00",80,"11.8",NULL,"0"
"2022-10-01 12:27:12+00",80,"11.7",NULL,"0"
"2022-10-01 12:27:12+00",80,NULL,1,NULL
"2022-10-01 12:31:36+00",80,"11.8",NULL,"0"
"2022-10-01 12:32:42+00",80,"12",NULL,"0"
"2022-10-01 12:33:48+00",80,NULL,0,NULL
"2022-10-01 12:33:48+00",80,"12.2",NULL,"0"
"2022-10-01 12:34:54+00",80,"12.3",NULL,"1"
"2022-10-01 12:36:00+00",80,"12.5",NULL,"1"
"2022-10-01 12:37:07+00",80,"12.7",NULL,"1"
"2022-10-01 12:38:13+00",80,"12.8",NULL,"1"
"2022-10-01 12:39:19+00",80,"13",NULL,"1"
"2022-10-01 12:40:25+00",80,"13.1",NULL,"1"
"2022-10-01 12:41:31+00",80,"13.2",NULL,"1"
"2022-10-01 12:42:38+00",80,"13.3",NULL,"1"
"2022-10-01 12:45:57+00",80,"13.4",NULL,"1"
"2022-10-01 12:51:27+00",80,"13.3",NULL,"1"
"2022-10-01 12:54:46+00",80,"13.2",NULL,"1"
"2022-10-01 12:58:04+00",80,"13.1",NULL,"1"
"2022-10-01 13:00:16+00",80,"13",NULL,"1"
"2022-10-01 13:03:35+00",80,"12.9",NULL,"1"
"2022-10-01 13:06:53+00",80,"12.8",NULL,"1"
"2022-10-01 13:10:12+00",80,"12.7",NULL,"1"
"2022-10-01 13:12:24+00",80,"12.6",NULL,"1"
"2022-10-01 13:15:42+00",80,"12.5",NULL,"1"
"2022-10-01 13:19:00+00",80,"12.4",NULL,"1"
"2022-10-01 13:21:13+00",80,"12.3",NULL,"1"
"2022-10-01 13:23:25+00",80,"12.2",NULL,"1"
"2022-10-01 13:26:43+00",80,"12.1",NULL,"1"
"2022-10-01 13:28:56+00",80,"12",NULL,"1"
"2022-10-01 13:30:02+00",80,"12",NULL,"0"
"2022-10-01 13:31:08+00",80,"11.9",NULL,"0"
"2022-10-01 13:33:20+00",80,"11.8",NULL,"0"
"2022-10-01 13:36:38+00",80,"11.9",NULL,"0"
"2022-10-01 13:41:03+00",80,"12",NULL,"0"
"2022-10-01 13:42:10+00",80,"12.1",NULL,"0"
"2022-10-01 13:43:16+00",80,"12.2",NULL,"0"
"2022-10-01 13:44:22+00",80,"12.2",NULL,"2"
"2022-10-01 13:45:28+00",80,"12.3",NULL,"1"
"2022-10-01 13:46:35+00",80,"12.4",NULL,"1"
"2022-10-01 13:48:47+00",80,"12.3",NULL,"1"
"2022-10-01 13:50:59+00",80,"12.2",NULL,"1"
"2022-10-01 13:52:05+00",80,"12",NULL,"1"
"2022-10-01 13:53:11+00",80,"11.9",NULL,"0"
"2022-10-01 13:54:17+00",80,"11.8",NULL,"0"
"2022-10-01 13:55:23+00",80,"11.7",NULL,"0"
"2022-10-01 13:55:23+00",80,NULL,1,NULL
"2022-10-01 13:56:29+00",80,"11.6",NULL,"0"
"2022-10-01 13:58:41+00",80,"11.7",NULL,"0"
"2022-10-01 13:59:47+00",80,"11.8",NULL,"0"
"2022-10-01 14:00:54+00",80,"12",NULL,"0"
"2022-10-01 14:02:00+00",80,"12.2",NULL,"0"
"2022-10-01 14:02:00+00",80,NULL,0,NULL
"2022-10-01 14:03:06+00",80,"12.3",NULL,"1"
"2022-10-01 14:04:12+00",80,"12.5",NULL,"1"
"2022-10-01 14:05:18+00",80,"12.7",NULL,"1"
"2022-10-01 14:06:24+00",80,"12.8",NULL,"1"
"2022-10-01 14:07:30+00",80,"12.9",NULL,"1"
"2022-10-01 14:08:36+00",80,"13",NULL,"1"
"2022-10-01 14:15:12+00",80,"12.9",NULL,"1"
"2022-10-01 14:17:25+00",80,"12.8",NULL,"1"
"2022-10-01 14:19:37+00",80,"12.7",NULL,"1"
"2022-10-01 14:21:49+00",80,"12.6",NULL,"1"
