time,tank_id,t_is,h_valve,t_valve
2022-09-03 07:45:59+00,65,9.1,NULL,0
2022-09-03 07:47:05+00,65,9,NULL,0
2022-09-03 07:57:01+00,65,9.1,NULL,0
2022-09-03 07:58:07+00,65,9,NULL,0
2022-09-03 08:02:32+00,65,9.1,NULL,0
2022-09-03 08:03:38+00,65,9,NULL,0
2022-09-03 08:04:44+00,65,9.1,NULL,0
2022-09-03 08:05:50+00,65,9,NULL,0
2022-09-03 08:08:17+00,65,9.1,NULL,0
2022-09-03 08:09:23+00,65,9,NULL,0
2022-09-03 08:10:29+00,65,9.1,NULL,0
2022-09-03 08:18:14+00,65,9,NULL,0
2022-09-03 08:19:20+00,65,9.1,NULL,0
2022-09-03 08:32:34+00,65,9,NULL,0
2022-09-03 08:33:41+00,65,9.1,NULL,0
2022-09-03 09:33:18+00,65,9.2,NULL,0
2022-09-03 09:34:24+00,65,9.1,NULL,0
2022-09-03 09:47:39+00,65,9.2,NULL,0
2022-09-03 09:53:10+00,65,9.1,NULL,0
2022-09-03 09:54:16+00,65,9.2,NULL,0
2022-09-03 11:12:37+00,65,9.2,NULL,1
2022-09-03 12:47:26+00,65,9.1,NULL,1
2022-09-03 12:48:32+00,65,9.2,NULL,1
2022-09-03 12:49:38+00,65,9.1,NULL,1
2022-09-03 12:57:21+00,65,9.2,NULL,1
2022-09-03 12:58:27+00,65,9.1,NULL,1
2022-09-03 15:04:09+00,65,9,NULL,1
2022-09-03 15:06:22+00,65,9.1,NULL,1
2022-09-03 15:08:35+00,65,9,NULL,1
2022-09-03 15:38:21+00,65,9,NULL,0
2022-09-03 16:45:38+00,65,9.1,NULL,0
2022-09-03 16:46:44+00,65,9,NULL,0
2022-09-03 16:47:50+00,65,9.1,NULL,0
2022-09-03 16:50:02+00,65,9,NULL,0
2022-09-03 16:54:27+00,65,9.1,NULL,0
2022-09-03 16:55:33+00,65,9,NULL,0
2022-09-03 16:56:39+00,65,9.1,NULL,0
2022-09-03 17:02:10+00,65,9,NULL,0
2022-09-03 17:03:16+00,65,9.1,NULL,0
2022-09-03 17:05:29+00,65,9,NULL,0
2022-09-03 17:07:41+00,65,9.1,NULL,0
2022-09-03 19:18:09+00,65,9.2,NULL,0
2022-09-03 19:19:16+00,65,9.1,NULL,0
2022-09-03 19:21:28+00,65,9.2,NULL,0
2022-09-03 19:25:53+00,65,9.1,NULL,0
2022-09-03 19:29:11+00,65,9.2,NULL,0
2022-09-03 21:03:51+00,65,9.2,NULL,1
2022-09-03 21:04:57+00,65,9.3,NULL,1
2022-09-03 21:06:03+00,65,9.2,NULL,1
2022-09-03 23:02:59+00,65,9.1,NULL,1
2022-09-03 23:04:06+00,65,9.2,NULL,1
2022-09-03 23:05:12+00,65,9.1,NULL,1
2022-09-03 23:06:18+00,65,9.2,NULL,1
2022-09-03 23:10:43+00,65,9.1,NULL,1
2022-09-03 23:11:49+00,65,9.2,NULL,1
2022-09-03 23:22:50+00,65,9.1,NULL,1
2022-09-03 23:23:56+00,65,9.2,NULL,1
2022-09-03 23:25:02+00,65,9.1,NULL,1
2022-09-03 23:26:08+00,65,9.2,NULL,1
2022-09-03 23:27:14+00,65,9.1,NULL,1
2022-09-03 23:32:46+00,65,9.2,NULL,1
2022-09-03 23:33:52+00,65,9.1,NULL,1
2022-09-04 01:22:58+00,65,9,NULL,1
2022-09-04 01:24:05+00,65,9.1,NULL,1
2022-09-04 01:26:17+00,65,9,NULL,1
2022-09-04 01:27:23+00,65,9.1,NULL,1
2022-09-04 01:31:48+00,65,9,NULL,1
2022-09-04 02:00:29+00,65,9,NULL,0
2022-09-04 03:04:24+00,65,9.1,NULL,0
2022-09-04 03:05:31+00,65,9,NULL,0
2022-09-04 03:13:15+00,65,9.1,NULL,0
2022-09-04 03:15:27+00,65,9,NULL,0
2022-09-04 03:16:33+00,65,9.1,NULL,0
2022-09-04 03:19:51+00,65,9,NULL,0
2022-09-04 03:24:16+00,65,9.1,NULL,0
2022-09-04 03:28:41+00,65,9,NULL,0
2022-09-04 03:29:47+00,65,9.1,NULL,0
2022-09-04 05:32:08+00,65,9.2,NULL,0
2022-09-04 05:33:14+00,65,9.1,NULL,0
2022-09-04 05:45:22+00,65,9.2,NULL,0
2022-09-04 05:46:28+00,65,9.1,NULL,0
2022-09-04 05:47:34+00,65,9.2,NULL,0
2022-09-04 05:50:52+00,65,9.1,NULL,0
2022-09-04 05:51:58+00,65,9.2,NULL,0
2022-09-04 07:26:48+00,65,9.2,NULL,2
2022-09-04 07:27:54+00,65,9.2,NULL,1
2022-09-04 09:38:02+00,65,9.1,NULL,1
2022-09-04 09:39:08+00,65,9.2,NULL,1
2022-09-04 09:44:39+00,65,9.1,NULL,1
2022-09-04 09:50:10+00,65,9.2,NULL,1
2022-09-04 09:51:16+00,65,9.1,NULL,1
2022-09-04 09:55:41+00,65,9.2,NULL,1
2022-09-04 09:58:59+00,65,9.1,NULL,1
2022-09-04 12:11:20+00,65,9,NULL,1
2022-09-04 12:13:32+00,65,9.1,NULL,1
2022-09-04 12:17:57+00,65,9,NULL,1
2022-09-04 12:22:21+00,65,9.1,NULL,1
2022-09-04 12:23:27+00,65,9,NULL,1
2022-09-04 12:26:45+00,65,9.1,NULL,1
2022-09-04 12:27:52+00,65,9,NULL,1
2022-09-04 12:28:58+00,65,9.1,NULL,1
2022-09-04 12:33:22+00,65,9,NULL,1
2022-09-04 12:35:34+00,65,9.1,NULL,1
2022-09-04 12:36:41+00,65,9,NULL,1
2022-09-04 12:37:47+00,65,9.1,NULL,1
2022-09-04 12:38:53+00,65,9,NULL,1
2022-09-04 12:39:59+00,65,9.1,NULL,1
2022-09-04 12:42:11+00,65,9,NULL,1
2022-09-04 12:43:18+00,65,9.1,NULL,1
2022-09-04 12:44:24+00,65,9,NULL,1
2022-09-04 12:48:48+00,65,9.1,NULL,1
2022-09-04 12:49:54+00,65,9,NULL,1
2022-09-04 12:56:31+00,65,9.1,NULL,1
2022-09-04 12:57:37+00,65,9,NULL,1
2022-09-04 13:34:02+00,65,9,NULL,0
2022-09-04 14:30:15+00,65,9.1,NULL,0
2022-09-04 14:31:21+00,65,9,NULL,0
2022-09-04 14:37:58+00,65,9.1,NULL,0
2022-09-04 14:39:04+00,65,9,NULL,0
2022-09-04 14:47:54+00,65,9.1,NULL,0
2022-09-04 14:50:06+00,65,9,NULL,0
2022-09-04 14:51:12+00,65,9.1,NULL,0
2022-09-04 14:55:36+00,65,9,NULL,0
2022-09-04 14:57:49+00,65,9.1,NULL,0
2022-09-04 15:00:01+00,65,9,NULL,0
2022-09-04 15:01:07+00,65,9.1,NULL,0
2022-09-04 15:03:20+00,65,9,NULL,0
2022-09-04 15:06:38+00,65,9.1,NULL,0
2022-09-04 15:07:44+00,65,9,NULL,0
2022-09-04 15:08:51+00,65,9.1,NULL,0
2022-09-04 16:39:15+00,65,9.2,NULL,0
2022-09-04 16:40:21+00,65,9.1,NULL,0
2022-09-04 16:43:40+00,65,9.2,NULL,0
2022-09-04 16:44:46+00,65,9.1,NULL,0
2022-09-04 16:51:23+00,65,9.2,NULL,0
2022-09-04 16:57:59+00,65,9.1,NULL,0
2022-09-04 16:59:06+00,65,9.2,NULL,0
2022-09-04 17:05:44+00,65,9.1,NULL,0
2022-09-04 17:06:50+00,65,9.2,NULL,0
2022-09-04 17:07:56+00,65,9.1,NULL,0
2022-09-04 17:09:02+00,65,9.2,NULL,0
2022-09-04 18:44:59+00,65,9.2,NULL,1
2022-09-04 18:53:48+00,65,9.3,NULL,1
2022-09-04 18:54:54+00,65,9.2,NULL,1
2022-09-04 21:52:39+00,65,9.1,NULL,1
2022-09-05 10:11:02+00,65,9,NULL,1
2022-09-05 10:12:08+00,65,9.1,NULL,1
2022-09-05 10:14:20+00,65,9,NULL,1
2022-09-05 10:16:32+00,65,9.1,NULL,1
2022-09-05 10:17:38+00,65,9,NULL,1
2022-09-05 10:18:44+00,65,9.1,NULL,1
2022-09-05 10:23:07+00,65,9,NULL,1
2022-09-05 10:25:19+00,65,9.1,NULL,1
2022-09-05 10:29:43+00,65,9,NULL,1
2022-09-05 10:36:20+00,65,9.1,NULL,1
2022-09-05 10:37:26+00,65,9,NULL,1
2022-09-05 10:51:45+00,65,9,NULL,0
2022-09-05 12:23:14+00,65,9.1,NULL,0
2022-09-05 12:24:20+00,65,9,NULL,0
2022-09-05 12:28:44+00,65,9.1,NULL,0
2022-09-05 12:29:50+00,65,9,NULL,0
2022-09-05 12:33:09+00,65,9.1,NULL,0
2022-09-05 12:34:15+00,65,9,NULL,0
2022-09-05 12:41:58+00,65,9.1,NULL,0
2022-09-05 12:43:04+00,65,9,NULL,0
2022-09-05 12:48:34+00,65,9.1,NULL,0
2022-09-05 12:54:05+00,65,9,NULL,0
2022-09-05 12:55:11+00,65,9.1,NULL,0
2022-09-05 13:00:41+00,65,9,NULL,0
2022-09-05 13:01:47+00,65,9.1,NULL,0
2022-09-05 13:10:36+00,65,9,NULL,0
2022-09-05 13:11:42+00,65,9.1,NULL,0
2022-09-05 15:34:56+00,65,9.2,NULL,0
2022-09-05 15:36:02+00,65,9.1,NULL,0
2022-09-05 15:41:32+00,65,9.2,NULL,0
2022-09-05 15:42:38+00,65,9.1,NULL,0
2022-09-05 15:45:56+00,65,9.2,NULL,0
2022-09-05 15:49:15+00,65,9.1,NULL,0
2022-09-05 15:50:22+00,65,9.2,NULL,0
2022-09-05 15:52:34+00,65,9.1,NULL,0
2022-09-05 15:53:40+00,65,9.2,NULL,0
2022-09-05 16:03:34+00,65,9.1,NULL,0
2022-09-05 16:04:40+00,65,9.2,NULL,0
2022-09-05 17:54:55+00,65,9.2,NULL,1
2022-09-05 20:00:37+00,65,9.1,NULL,1
2022-09-05 20:01:43+00,65,9.2,NULL,1
2022-09-05 20:06:08+00,65,9.1,NULL,1
2022-09-05 20:09:26+00,65,9.2,NULL,1
2022-09-05 20:10:32+00,65,9.1,NULL,1
2022-09-05 20:11:39+00,65,9.2,NULL,1
2022-09-05 20:12:45+00,65,9.1,NULL,1
2022-09-05 21:59:39+00,65,9,NULL,1
2022-09-05 22:00:45+00,65,9.1,NULL,1
2022-09-05 22:01:51+00,65,9,NULL,1
2022-09-05 22:07:23+00,65,9.1,NULL,1
2022-09-05 22:09:35+00,65,9,NULL,1
2022-09-05 22:10:41+00,65,9.1,NULL,1
2022-09-05 22:11:47+00,65,9,NULL,1
2022-09-05 22:14:00+00,65,9.1,NULL,1
2022-09-05 22:15:06+00,65,9,NULL,1
2022-09-05 22:40:27+00,65,9,NULL,0
