"time","tank_id","t_is","h_valve","t_valve"
"2022-10-01 08:47:54+00",96,NULL,1,NULL
"2022-10-01 08:50:06+00",96,"14.8",NULL,"0"
"2022-10-01 08:51:12+00",96,"14.9",NULL,"0"
"2022-10-01 08:52:18+00",96,"15",NULL,"0"
"2022-10-01 08:52:18+00",96,NULL,0,NULL
"2022-10-01 08:53:24+00",96,"15.2",NULL,"0"
"2022-10-01 08:54:30+00",96,"15.2",NULL,"1"
"2022-10-01 08:55:36+00",96,"15.3",NULL,"1"
"2022-10-01 08:56:42+00",96,"15.2",NULL,"1"
"2022-10-01 08:57:48+00",96,"14.9",NULL,"0"
"2022-10-01 08:58:54+00",96,NULL,1,NULL
"2022-10-01 08:58:54+00",96,"14.7",NULL,"0"
"2022-10-01 09:02:13+00",96,"14.9",NULL,"0"
"2022-10-01 09:03:19+00",96,NULL,0,NULL
"2022-10-01 09:03:19+00",96,"15",NULL,"0"
"2022-10-01 09:04:25+00",96,"15.1",NULL,"0"
"2022-10-01 09:05:31+00",96,"15.3",NULL,"1"
"2022-10-01 09:07:44+00",96,"15.2",NULL,"1"
"2022-10-01 09:08:50+00",96,"14.9",NULL,"0"
"2022-10-01 09:09:56+00",96,NULL,1,NULL
"2022-10-01 09:09:56+00",96,"14.7",NULL,"0"
"2022-10-01 09:11:02+00",96,"14.6",NULL,"0"
"2022-10-01 09:12:08+00",96,"14.8",NULL,"0"
"2022-10-01 09:13:14+00",96,"14.9",NULL,"0"
"2022-10-01 09:14:20+00",96,"15",NULL,"0"
"2022-10-01 09:14:20+00",96,NULL,0,NULL
"2022-10-01 09:15:26+00",96,"15.1",NULL,"0"
"2022-10-01 09:16:32+00",96,"15.2",NULL,"0"
"2022-10-01 09:17:38+00",96,"15.3",NULL,"1"
"2022-10-01 09:19:52+00",96,"15.1",NULL,"1"
"2022-10-01 09:20:58+00",96,"14.8",NULL,"0"
"2022-10-01 09:22:04+00",96,NULL,1,NULL
"2022-10-01 09:22:04+00",96,"14.7",NULL,"0"
"2022-10-01 09:24:16+00",96,"14.8",NULL,"0"
"2022-10-01 09:25:22+00",96,"14.9",NULL,"0"
"2022-10-01 09:26:29+00",96,NULL,0,NULL
"2022-10-01 09:26:29+00",96,"15.1",NULL,"0"
"2022-10-01 09:27:35+00",96,"15.2",NULL,"0"
"2022-10-01 09:28:41+00",96,"15.3",NULL,"1"
"2022-10-01 09:29:47+00",96,"15.4",NULL,"1"
"2022-10-01 09:30:53+00",96,"15.1",NULL,"1"
"2022-10-01 09:31:59+00",96,"14.9",NULL,"0"
"2022-10-01 09:33:05+00",96,"14.8",NULL,"0"
"2022-10-01 09:36:23+00",96,"14.9",NULL,"0"
"2022-10-01 09:37:29+00",96,"15",NULL,"0"
"2022-10-01 09:38:35+00",96,"15.2",NULL,"0"
"2022-10-01 09:39:42+00",96,"15.3",NULL,"1"
"2022-10-01 09:41:54+00",96,"15.2",NULL,"1"
"2022-10-01 09:43:00+00",96,"14.9",NULL,"0"
"2022-10-01 09:44:06+00",96,"14.8",NULL,"0"
"2022-10-01 09:45:12+00",96,NULL,1,NULL
"2022-10-01 09:45:12+00",96,"14.7",NULL,"0"
"2022-10-01 09:46:19+00",96,"14.8",NULL,"0"
"2022-10-01 09:47:25+00",96,"15",NULL,"0"
"2022-10-01 09:48:31+00",96,"15.1",NULL,"0"
"2022-10-01 09:48:31+00",96,NULL,0,NULL
"2022-10-01 09:49:37+00",96,"15.2",NULL,"0"
"2022-10-01 09:50:43+00",96,"15.3",NULL,"1"
"2022-10-01 09:52:55+00",96,"15.2",NULL,"1"
"2022-10-01 09:54:01+00",96,"15",NULL,"1"
"2022-10-01 09:55:08+00",96,"14.8",NULL,"0"
"2022-10-01 09:56:14+00",96,"14.7",NULL,"0"
"2022-10-01 09:56:14+00",96,NULL,1,NULL
"2022-10-01 09:57:20+00",96,"14.6",NULL,"0"
"2022-10-01 09:58:26+00",96,"14.8",NULL,"0"
"2022-10-01 09:59:32+00",96,"14.9",NULL,"0"
"2022-10-01 10:00:38+00",96,"15.1",NULL,"0"
"2022-10-01 10:00:38+00",96,NULL,0,NULL
"2022-10-01 10:01:44+00",96,"15.2",NULL,"0"
"2022-10-01 10:02:51+00",96,"15.3",NULL,"1"
"2022-10-01 10:05:03+00",96,"15",NULL,"1"
"2022-10-01 10:06:09+00",96,"14.8",NULL,"0"
"2022-10-01 10:07:15+00",96,NULL,1,NULL
"2022-10-01 10:07:15+00",96,"14.7",NULL,"0"
"2022-10-01 10:08:21+00",96,"14.8",NULL,"0"
"2022-10-01 10:09:27+00",96,"15",NULL,"0"
"2022-10-01 10:10:33+00",96,"15.1",NULL,"0"
"2022-10-01 10:10:33+00",96,NULL,0,NULL
"2022-10-01 10:11:40+00",96,"15.3",NULL,"1"
"2022-10-01 10:12:46+00",96,"15.4",NULL,"1"
"2022-10-01 10:13:52+00",96,"15.3",NULL,"1"
"2022-10-01 10:14:58+00",96,"15.1",NULL,"1"
"2022-10-01 10:16:04+00",96,"14.9",NULL,"0"
"2022-10-01 10:17:10+00",96,"14.8",NULL,"0"
"2022-10-01 10:19:22+00",96,"14.9",NULL,"0"
"2022-10-01 10:20:28+00",96,"15.1",NULL,"0"
"2022-10-01 10:21:34+00",96,"15.2",NULL,"0"
"2022-10-01 10:22:40+00",96,"15.3",NULL,"1"
"2022-10-01 10:24:52+00",96,"15.1",NULL,"1"
"2022-10-01 10:25:59+00",96,"14.9",NULL,"0"
"2022-10-01 10:27:05+00",96,"14.7",NULL,"0"
"2022-10-01 10:27:05+00",96,NULL,1,NULL
"2022-10-01 10:29:17+00",96,"14.8",NULL,"0"
"2022-10-01 10:30:23+00",96,"15",NULL,"0"
"2022-10-01 10:31:29+00",96,NULL,0,NULL
"2022-10-01 10:31:29+00",96,"15.1",NULL,"0"
"2022-10-01 10:32:35+00",96,"15.2",NULL,"0"
"2022-10-01 10:33:41+00",96,"15.3",NULL,"1"
"2022-10-01 10:35:53+00",96,"15",NULL,"1"
"2022-10-01 10:36:59+00",96,"14.8",NULL,"0"
"2022-10-01 10:38:05+00",96,"14.7",NULL,"0"
"2022-10-01 10:38:05+00",96,NULL,1,NULL
"2022-10-01 10:39:11+00",96,"14.8",NULL,"0"
"2022-10-01 10:40:17+00",96,"14.9",NULL,"0"
"2022-10-01 10:42:30+00",96,NULL,0,NULL
"2022-10-01 10:42:30+00",96,"15.1",NULL,"0"
"2022-10-01 10:43:36+00",96,"15.2",NULL,"0"
"2022-10-01 10:44:42+00",96,"15.3",NULL,"1"
"2022-10-01 10:46:55+00",96,"15",NULL,"1"
"2022-10-01 10:48:01+00",96,"14.8",NULL,"0"
"2022-10-01 10:49:07+00",96,"14.7",NULL,"0"
"2022-10-01 10:49:07+00",96,NULL,1,NULL
"2022-10-01 10:50:13+00",96,"14.8",NULL,"0"
"2022-10-01 10:51:19+00",96,"14.9",NULL,"0"
"2022-10-01 10:52:25+00",96,"15.1",NULL,"0"
"2022-10-01 10:52:25+00",96,NULL,0,NULL
"2022-10-01 10:53:31+00",96,"15.2",NULL,"0"
"2022-10-01 10:54:37+00",96,"15.3",NULL,"1"
"2022-10-01 10:56:50+00",96,"15.1",NULL,"1"
"2022-10-01 10:57:56+00",96,"14.9",NULL,"0"
"2022-10-01 10:59:02+00",96,"14.8",NULL,"0"
"2022-10-01 11:01:14+00",96,"14.9",NULL,"0"
"2022-10-01 11:02:20+00",96,"15.1",NULL,"0"
"2022-10-01 11:03:26+00",96,"15.2",NULL,"0"
"2022-10-01 11:04:32+00",96,"15.3",NULL,"1"
"2022-10-01 11:06:44+00",96,"15.1",NULL,"1"
"2022-10-01 11:07:50+00",96,"15",NULL,"0"
"2022-10-01 11:08:56+00",96,"14.8",NULL,"0"
"2022-10-01 11:11:09+00",96,NULL,1,NULL
"2022-10-01 11:12:15+00",96,"14.9",NULL,"0"
"2022-10-01 11:13:21+00",96,NULL,0,NULL
"2022-10-01 11:13:21+00",96,"15.1",NULL,"0"
"2022-10-01 11:14:27+00",96,"15.2",NULL,"0"
"2022-10-01 11:15:33+00",96,"15.3",NULL,"1"
"2022-10-01 11:18:52+00",96,"15.1",NULL,"1"
"2022-10-01 11:19:58+00",96,"14.9",NULL,"0"
"2022-10-01 11:21:04+00",96,"14.8",NULL,"0"
"2022-10-01 11:22:10+00",96,"14.9",NULL,"0"
"2022-10-01 11:24:22+00",96,"15",NULL,"0"
"2022-10-01 11:25:28+00",96,"15.1",NULL,"0"
"2022-10-01 11:26:34+00",96,"15.3",NULL,"1"
"2022-10-01 11:27:41+00",96,"15.4",NULL,"1"
"2022-10-01 11:28:47+00",96,"15.3",NULL,"1"
"2022-10-01 11:29:53+00",96,"15.1",NULL,"1"
"2022-10-01 11:30:59+00",96,"15",NULL,"0"
"2022-10-01 11:32:05+00",96,"14.9",NULL,"0"
"2022-10-01 11:34:17+00",96,"15",NULL,"0"
"2022-10-01 11:35:23+00",96,"15.1",NULL,"0"
"2022-10-01 11:36:29+00",96,"15.2",NULL,"0"
"2022-10-01 11:37:36+00",96,"15.3",NULL,"1"
"2022-10-01 11:39:48+00",96,"15.2",NULL,"1"
"2022-10-01 11:40:54+00",96,"14.9",NULL,"0"
"2022-10-01 11:42:00+00",96,NULL,1,NULL
"2022-10-01 11:42:00+00",96,"14.7",NULL,"0"
"2022-10-01 11:43:07+00",96,"14.8",NULL,"0"
"2022-10-01 11:44:13+00",96,"14.9",NULL,"0"
"2022-10-01 11:45:19+00",96,NULL,0,NULL
"2022-10-01 11:45:19+00",96,"15.1",NULL,"0"
"2022-10-01 11:46:25+00",96,"15.2",NULL,"0"
"2022-10-01 11:47:31+00",96,"15.3",NULL,"1"
"2022-10-01 11:49:43+00",96,"15.2",NULL,"1"
"2022-10-01 11:50:49+00",96,"14.9",NULL,"0"
"2022-10-01 11:51:55+00",96,NULL,1,NULL
"2022-10-01 11:51:55+00",96,"14.7",NULL,"0"
"2022-10-01 11:54:07+00",96,"14.8",NULL,"0"
"2022-10-01 11:56:20+00",96,"15",NULL,"0"
"2022-10-01 11:57:26+00",96,"15.1",NULL,"0"
"2022-10-01 11:57:26+00",96,NULL,0,NULL
"2022-10-01 11:58:32+00",96,"15.3",NULL,"1"
"2022-10-01 11:59:38+00",96,"15.4",NULL,"1"
"2022-10-01 12:00:44+00",96,"15.2",NULL,"1"
"2022-10-01 12:01:50+00",96,"14.8",NULL,"0"
"2022-10-01 12:02:56+00",96,NULL,1,NULL
"2022-10-01 12:02:56+00",96,"14.6",NULL,"0"
"2022-10-01 12:06:14+00",96,"14.8",NULL,"0"
"2022-10-01 12:07:20+00",96,"15",NULL,"0"
"2022-10-01 12:08:27+00",96,NULL,0,NULL
"2022-10-01 12:08:27+00",96,"15.1",NULL,"0"
"2022-10-01 12:09:33+00",96,"15.3",NULL,"2"
"2022-10-01 12:10:39+00",96,"15.3",NULL,"1"
"2022-10-01 12:12:51+00",96,"15",NULL,"1"
"2022-10-01 12:13:57+00",96,NULL,1,NULL
"2022-10-01 12:13:57+00",96,"14.7",NULL,"0"
"2022-10-01 12:15:03+00",96,"14.6",NULL,"0"
"2022-10-01 12:16:09+00",96,"14.7",NULL,"0"
"2022-10-01 12:17:15+00",96,"14.8",NULL,"0"
"2022-10-01 12:18:22+00",96,"15",NULL,"0"
"2022-10-01 12:19:28+00",96,NULL,0,NULL
"2022-10-01 12:19:28+00",96,"15.1",NULL,"0"
"2022-10-01 12:20:34+00",96,"15.2",NULL,"2"
"2022-10-01 12:21:40+00",96,"15.3",NULL,"1"
"2022-10-01 12:22:46+00",96,"15.2",NULL,"1"
"2022-10-01 12:23:52+00",96,"14.9",NULL,"0"
"2022-10-01 12:24:58+00",96,"14.6",NULL,"0"
"2022-10-01 12:24:58+00",96,NULL,1,NULL
"2022-10-01 12:26:05+00",96,"14.5",NULL,"0"
"2022-10-01 12:27:11+00",96,"14.7",NULL,"0"
"2022-10-01 12:28:17+00",96,"14.8",NULL,"0"
"2022-10-01 12:29:23+00",96,"15",NULL,"0"
"2022-10-01 12:30:29+00",96,"15.1",NULL,"0"
"2022-10-01 12:30:29+00",96,NULL,0,NULL
"2022-10-01 12:31:35+00",96,"15.3",NULL,"1"
"2022-10-01 12:32:41+00",96,"15.4",NULL,"1"
"2022-10-01 12:33:47+00",96,"15.2",NULL,"1"
"2022-10-01 12:34:53+00",96,"14.8",NULL,"0"
"2022-10-01 12:36:00+00",96,NULL,1,NULL
"2022-10-01 12:36:00+00",96,"14.6",NULL,"0"
"2022-10-01 12:38:12+00",96,"14.7",NULL,"0"
"2022-10-01 12:39:18+00",96,"14.9",NULL,"0"
"2022-10-01 12:40:24+00",96,NULL,0,NULL
"2022-10-01 12:40:24+00",96,"15",NULL,"0"
"2022-10-01 12:41:30+00",96,"15.2",NULL,"0"
"2022-10-01 12:42:37+00",96,"15.3",NULL,"1"
"2022-10-01 12:43:43+00",96,"15.4",NULL,"1"
"2022-10-01 12:44:49+00",96,"15.2",NULL,"1"
"2022-10-01 12:45:56+00",96,"15",NULL,"0"
"2022-10-01 12:47:02+00",96,"14.8",NULL,"0"
"2022-10-01 12:49:14+00",96,"14.9",NULL,"0"
"2022-10-01 12:50:20+00",96,"15.1",NULL,"0"
"2022-10-01 12:51:26+00",96,"15.2",NULL,"0"
"2022-10-01 12:52:33+00",96,"15.3",NULL,"1"
"2022-10-01 12:54:45+00",96,"15.2",NULL,"1"
"2022-10-01 12:55:51+00",96,"14.9",NULL,"0"
"2022-10-01 12:56:57+00",96,"14.8",NULL,"0"
"2022-10-01 12:59:09+00",96,"14.9",NULL,"0"
"2022-10-01 13:00:16+00",96,"15",NULL,"0"
"2022-10-01 13:01:22+00",96,"15.2",NULL,"0"
"2022-10-01 13:02:28+00",96,"15.3",NULL,"1"
"2022-10-01 13:03:34+00",96,"15.4",NULL,"1"
"2022-10-01 13:04:40+00",96,"15.2",NULL,"1"
"2022-10-01 13:05:47+00",96,"15.1",NULL,"1"
"2022-10-01 13:06:53+00",96,"15",NULL,"0"
"2022-10-01 13:07:59+00",96,"14.9",NULL,"0"
"2022-10-01 13:09:05+00",96,"15",NULL,"0"
"2022-10-01 13:10:11+00",96,"15.2",NULL,"0"
"2022-10-01 13:11:17+00",96,"15.3",NULL,"1"
"2022-10-01 13:12:23+00",96,"15.4",NULL,"1"
"2022-10-01 13:13:29+00",96,"15.2",NULL,"1"
"2022-10-01 13:14:35+00",96,"15.1",NULL,"1"
"2022-10-01 13:15:41+00",96,"14.9",NULL,"0"
"2022-10-01 13:16:47+00",96,"14.8",NULL,"0"
"2022-10-01 13:19:00+00",96,"14.9",NULL,"0"
"2022-10-01 13:20:06+00",96,"15.1",NULL,"0"
"2022-10-01 13:21:12+00",96,"15.2",NULL,"1"
"2022-10-01 13:22:18+00",96,"15.3",NULL,"1"
"2022-10-01 13:24:30+00",96,"15.1",NULL,"1"
"2022-10-01 13:25:36+00",96,"14.9",NULL,"0"
"2022-10-01 13:27:49+00",96,"15",NULL,"0"
"2022-10-01 13:28:55+00",96,"15.1",NULL,"0"
"2022-10-01 13:30:01+00",96,"15.2",NULL,"0"
"2022-10-01 13:31:07+00",96,"15.3",NULL,"1"
"2022-10-01 13:33:19+00",96,"15.1",NULL,"1"
"2022-10-01 13:34:25+00",96,"15",NULL,"0"
"2022-10-01 13:35:31+00",96,"14.9",NULL,"0"
"2022-10-01 13:37:43+00",96,"15",NULL,"0"
"2022-10-01 13:38:50+00",96,"15.1",NULL,"0"
"2022-10-01 13:39:56+00",96,"15.3",NULL,"1"
"2022-10-01 13:43:16+00",96,"15",NULL,"1"
"2022-10-01 13:44:22+00",96,"14.9",NULL,"0"
"2022-10-01 13:47:40+00",96,"15.1",NULL,"0"
"2022-10-01 13:48:46+00",96,"15.2",NULL,"0"
"2022-10-01 13:49:52+00",96,"15.3",NULL,"1"
"2022-10-01 13:52:04+00",96,"15.2",NULL,"1"
"2022-10-01 13:53:10+00",96,"15",NULL,"0"
"2022-10-01 13:54:16+00",96,"14.8",NULL,"0"
"2022-10-01 13:55:22+00",96,NULL,1,NULL
"2022-10-01 13:56:28+00",96,"14.9",NULL,"0"
"2022-10-01 13:57:35+00",96,"15",NULL,"0"
"2022-10-01 13:57:35+00",96,NULL,0,NULL
"2022-10-01 13:58:41+00",96,"15.2",NULL,"0"
"2022-10-01 13:59:47+00",96,"15.3",NULL,"1"
"2022-10-01 14:01:59+00",96,"15.2",NULL,"1"
"2022-10-01 14:03:05+00",96,"15",NULL,"0"
"2022-10-01 14:04:11+00",96,"14.8",NULL,"0"
"2022-10-01 14:06:23+00",96,"14.9",NULL,"0"
"2022-10-01 14:07:29+00",96,"15",NULL,"0"
"2022-10-01 14:08:35+00",96,"15.1",NULL,"0"
"2022-10-01 14:09:41+00",96,"15.3",NULL,"1"
"2022-10-01 14:11:53+00",96,"15.1",NULL,"1"
"2022-10-01 14:12:59+00",96,"14.9",NULL,"0"
"2022-10-01 14:14:05+00",96,NULL,1,NULL
"2022-10-01 14:14:05+00",96,"14.7",NULL,"0"
"2022-10-01 14:15:12+00",96,"14.6",NULL,"0"
"2022-10-01 14:16:18+00",96,"14.7",NULL,"0"
"2022-10-01 14:17:24+00",96,"14.9",NULL,"0"
"2022-10-01 14:18:30+00",96,"15",NULL,"0"
"2022-10-01 14:18:30+00",96,NULL,0,NULL
"2022-10-01 14:19:36+00",96,"15.1",NULL,"0"
"2022-10-01 14:20:42+00",96,"15.2",NULL,"0"
"2022-10-01 14:21:48+00",96,"15.3",NULL,"1"
"2022-10-01 14:24:00+00",96,"15.1",NULL,"1"
"2022-10-01 14:25:06+00",96,"14.8",NULL,"0"
"2022-10-01 14:26:12+00",96,"14.7",NULL,"0"
"2022-10-01 14:26:12+00",96,NULL,1,NULL
"2022-10-01 14:28:25+00",96,"14.8",NULL,"0"
"2022-10-01 14:29:31+00",96,"14.9",NULL,"0"
"2022-10-01 14:30:37+00",96,NULL,0,NULL
"2022-10-01 14:30:37+00",96,"15.1",NULL,"0"
"2022-10-01 14:31:43+00",96,"15.2",NULL,"0"
"2022-10-01 14:32:49+00",96,"15.3",NULL,"1"
"2022-10-01 14:35:01+00",96,"15.2",NULL,"1"
"2022-10-01 14:36:07+00",96,"14.9",NULL,"0"
"2022-10-01 14:37:14+00",96,"14.7",NULL,"0"
"2022-10-01 14:37:14+00",96,NULL,1,NULL
"2022-10-01 14:40:32+00",96,"14.9",NULL,"0"
"2022-10-01 14:41:38+00",96,NULL,0,NULL
"2022-10-01 14:41:38+00",96,"15",NULL,"0"
"2022-10-01 14:42:45+00",96,"15.1",NULL,"0"
"2022-10-01 14:43:51+00",96,"15.2",NULL,"0"
"2022-10-01 14:44:57+00",96,"15.3",NULL,"1"
"2022-10-01 14:47:09+00",96,"15",NULL,"2"
"2022-10-01 14:48:15+00",96,"14.7",NULL,"0"
"2022-10-01 14:48:15+00",96,NULL,2,NULL
"2022-10-01 14:49:21+00",96,"14.6",NULL,"0"
"2022-10-01 14:49:21+00",96,NULL,1,NULL
"2022-10-01 14:51:33+00",96,"14.7",NULL,"0"
"2022-10-01 14:52:39+00",96,"14.9",NULL,"0"
"2022-10-01 14:53:45+00",96,"15",NULL,"0"
"2022-10-01 14:53:45+00",96,NULL,0,NULL
"2022-10-01 14:54:51+00",96,"15.2",NULL,"0"
"2022-10-01 14:55:57+00",96,"15.3",NULL,"1"
"2022-10-01 14:58:10+00",96,"15.2",NULL,"1"
"2022-10-01 14:59:16+00",96,"15",NULL,"1"
"2022-10-01 15:00:22+00",96,"14.8",NULL,"0"
"2022-10-01 15:01:28+00",96,NULL,1,NULL
"2022-10-01 15:01:28+00",96,"14.7",NULL,"0"
"2022-10-01 15:02:34+00",96,"14.8",NULL,"0"
"2022-10-01 15:03:40+00",96,"14.9",NULL,"0"
"2022-10-01 15:05:52+00",96,NULL,0,NULL
"2022-10-01 15:05:52+00",96,"15",NULL,"0"
"2022-10-01 15:06:58+00",96,"15.1",NULL,"0"
"2022-10-01 15:08:04+00",96,"15.2",NULL,"2"
"2022-10-01 15:09:11+00",96,"15.3",NULL,"1"
"2022-10-01 15:10:17+00",96,"15.2",NULL,"1"
"2022-10-01 15:11:23+00",96,"15",NULL,"0"
"2022-10-01 15:12:29+00",96,"14.8",NULL,"0"
"2022-10-01 15:13:35+00",96,NULL,1,NULL
"2022-10-01 15:15:47+00",96,"14.9",NULL,"0"
"2022-10-01 15:16:53+00",96,"15.1",NULL,"0"
"2022-10-01 15:16:53+00",96,NULL,0,NULL
"2022-10-01 15:17:59+00",96,"15.2",NULL,"0"
"2022-10-01 15:19:06+00",96,"15.3",NULL,"1"
"2022-10-01 15:21:18+00",96,"15.1",NULL,"1"
"2022-10-01 15:22:24+00",96,"14.8",NULL,"0"
"2022-10-01 15:23:30+00",96,NULL,1,NULL
"2022-10-01 15:23:30+00",96,"14.7",NULL,"0"
"2022-10-01 15:25:42+00",96,"14.9",NULL,"0"
"2022-10-01 15:26:48+00",96,"15",NULL,"0"
"2022-10-01 15:26:48+00",96,NULL,0,NULL
"2022-10-01 15:27:54+00",96,"15.2",NULL,"0"
"2022-10-01 15:29:00+00",96,"15.3",NULL,"1"
"2022-10-01 15:31:12+00",96,"15.1",NULL,"1"
"2022-10-01 15:32:18+00",96,"14.8",NULL,"0"
"2022-10-01 15:33:24+00",96,NULL,1,NULL
"2022-10-01 15:33:24+00",96,"14.5",NULL,"0"
"2022-10-01 15:35:37+00",96,"14.7",NULL,"0"
"2022-10-01 15:36:43+00",96,"14.9",NULL,"0"
"2022-10-01 15:37:49+00",96,"15",NULL,"0"
"2022-10-01 15:37:49+00",96,NULL,0,NULL
"2022-10-01 15:38:55+00",96,"15.2",NULL,"0"
"2022-10-01 15:40:02+00",96,"15.3",NULL,"1"
"2022-10-01 15:41:08+00",96,"15.4",NULL,"1"
"2022-10-01 15:42:17+00",96,"15.2",NULL,"1"
"2022-10-01 15:43:23+00",96,"14.8",NULL,"0"
"2022-10-01 15:44:29+00",96,NULL,1,NULL
"2022-10-01 15:44:29+00",96,"14.6",NULL,"0"
"2022-10-01 15:46:42+00",96,"14.7",NULL,"0"
"2022-10-01 15:47:48+00",96,"14.8",NULL,"0"
"2022-10-01 15:48:54+00",96,"15",NULL,"0"
"2022-10-01 15:50:00+00",96,NULL,0,NULL
"2022-10-01 15:50:00+00",96,"15.1",NULL,"0"
"2022-10-01 15:51:06+00",96,"15.3",NULL,"1"
"2022-10-01 15:53:18+00",96,"15.2",NULL,"1"
"2022-10-01 15:54:24+00",96,"14.9",NULL,"0"
"2022-10-01 15:55:30+00",96,NULL,1,NULL
"2022-10-01 15:55:30+00",96,"14.7",NULL,"0"
"2022-10-01 15:56:37+00",96,"14.6",NULL,"0"
"2022-10-01 15:57:43+00",96,"14.7",NULL,"0"
"2022-10-01 15:58:49+00",96,"14.9",NULL,"0"
"2022-10-01 15:59:55+00",96,NULL,2,NULL
"2022-10-01 15:59:55+00",96,"15",NULL,"0"
"2022-10-01 16:01:01+00",96,"15.2",NULL,"0"
"2022-10-01 16:01:01+00",96,NULL,0,NULL
"2022-10-01 16:02:08+00",96,"15.3",NULL,"1"
"2022-10-01 16:04:20+00",96,"15.2",NULL,"1"
"2022-10-01 16:05:26+00",96,"15.1",NULL,"1"
"2022-10-01 16:06:32+00",96,"14.8",NULL,"0"
"2022-10-01 16:07:38+00",96,NULL,1,NULL
"2022-10-01 16:07:38+00",96,"14.6",NULL,"0"
"2022-10-01 16:08:44+00",96,"14.7",NULL,"0"
"2022-10-01 16:09:50+00",96,"14.8",NULL,"0"
"2022-10-01 16:10:56+00",96,"15",NULL,"0"
"2022-10-01 16:12:02+00",96,NULL,0,NULL
"2022-10-01 16:12:02+00",96,"15.1",NULL,"0"
"2022-10-01 16:13:09+00",96,"15.3",NULL,"1"
"2022-10-01 16:16:27+00",96,"15.1",NULL,"1"
"2022-10-01 16:17:33+00",96,"15",NULL,"1"
"2022-10-01 16:18:40+00",96,"14.9",NULL,"0"
"2022-10-01 16:19:46+00",96,NULL,1,NULL
"2022-10-01 16:19:46+00",96,"14.7",NULL,"0"
"2022-10-01 16:23:04+00",96,"15",NULL,"0"
"2022-10-01 16:24:10+00",96,"15.1",NULL,"0"
"2022-10-01 16:24:10+00",96,NULL,0,NULL
"2022-10-01 16:25:17+00",96,"15.3",NULL,"1"
"2022-10-01 16:26:23+00",96,"15.4",NULL,"1"
"2022-10-01 16:27:29+00",96,"15.3",NULL,"1"
"2022-10-01 16:28:35+00",96,"15",NULL,"1"
"2022-10-01 16:29:41+00",96,"14.9",NULL,"0"
"2022-10-01 16:30:47+00",96,"14.8",NULL,"0"
"2022-10-01 16:31:53+00",96,"14.9",NULL,"0"
"2022-10-01 16:32:59+00",96,"15",NULL,"0"
"2022-10-01 16:34:05+00",96,"15.1",NULL,"0"
"2022-10-01 16:35:12+00",96,"15.2",NULL,"0"
"2022-10-01 16:36:18+00",96,"15.3",NULL,"1"
"2022-10-01 16:38:30+00",96,"15.1",NULL,"1"
"2022-10-01 16:39:36+00",96,"14.8",NULL,"0"
"2022-10-01 16:40:42+00",96,"14.6",NULL,"0"
"2022-10-01 16:40:42+00",96,NULL,1,NULL
"2022-10-01 16:42:55+00",96,"14.8",NULL,"0"
"2022-10-01 16:44:01+00",96,"14.9",NULL,"0"
"2022-10-01 16:45:07+00",96,NULL,0,NULL
"2022-10-01 16:45:07+00",96,"15.1",NULL,"0"
"2022-10-01 16:46:13+00",96,"15.3",NULL,"1"
"2022-10-01 16:48:25+00",96,"15.2",NULL,"1"
"2022-10-01 16:49:31+00",96,"15",NULL,"1"
"2022-10-01 16:50:38+00",96,"14.9",NULL,"0"
"2022-10-01 16:51:44+00",96,"14.8",NULL,"0"
"2022-10-01 16:52:50+00",96,"14.9",NULL,"0"
"2022-10-01 16:53:56+00",96,"15",NULL,"0"
"2022-10-01 16:55:02+00",96,"15.2",NULL,"0"
"2022-10-01 16:56:08+00",96,"15.3",NULL,"1"
"2022-10-01 16:58:20+00",96,"15.2",NULL,"1"
"2022-10-01 16:59:26+00",96,"15",NULL,"0"
"2022-10-01 17:00:33+00",96,"14.8",NULL,"0"
"2022-10-01 17:01:39+00",96,NULL,1,NULL
"2022-10-01 17:02:45+00",96,"14.9",NULL,"0"
"2022-10-01 17:03:52+00",96,NULL,0,NULL
"2022-10-01 17:03:52+00",96,"15",NULL,"0"
"2022-10-01 17:04:58+00",96,"15.2",NULL,"0"
"2022-10-01 17:06:04+00",96,"15.3",NULL,"1"
"2022-10-01 17:08:16+00",96,"15.2",NULL,"1"
"2022-10-01 17:09:22+00",96,"15",NULL,"0"
"2022-10-01 17:10:28+00",96,NULL,1,NULL
"2022-10-01 17:10:28+00",96,"14.7",NULL,"0"
"2022-10-01 17:11:35+00",96,"14.6",NULL,"0"
"2022-10-01 17:13:47+00",96,"14.7",NULL,"0"
"2022-10-01 17:14:53+00",96,"15",NULL,"0"
"2022-10-01 17:15:59+00",96,"15.1",NULL,"0"
"2022-10-01 17:15:59+00",96,NULL,0,NULL
"2022-10-01 17:17:05+00",96,"15.3",NULL,"1"
"2022-10-01 17:19:17+00",96,"15.2",NULL,"1"
"2022-10-01 17:20:23+00",96,"15",NULL,"1"
"2022-10-01 17:21:29+00",96,"14.8",NULL,"0"
"2022-10-01 17:22:36+00",96,NULL,1,NULL
"2022-10-01 17:22:36+00",96,"14.7",NULL,"0"
"2022-10-01 17:24:48+00",96,"14.8",NULL,"0"
"2022-10-01 17:25:54+00",96,"14.9",NULL,"0"
"2022-10-01 17:27:00+00",96,"15.1",NULL,"0"
"2022-10-01 17:27:00+00",96,NULL,0,NULL
"2022-10-01 17:28:06+00",96,"15.2",NULL,"0"
"2022-10-01 17:29:13+00",96,"15.3",NULL,"1"
